Time,TB3m,Eudollar
04-Sep-1996,5.18,5.5
05-Sep-1996,5.2,5.56
06-Sep-1996,5.19,5.56
09-Sep-1996,5.13,5.5
10-Sep-1996,5.15,5.5
11-Sep-1996,5.17,5.5
12-Sep-1996,5.14,5.5
13-Sep-1996,5.07,5.5
16-Sep-1996,5.05,5.44
17-Sep-1996,5.17,5.44
18-Sep-1996,5.14,5.5
19-Sep-1996,5.11,5.5
20-Sep-1996,5.15,5.5
23-Sep-1996,5.15,5.5
24-Sep-1996,5.03,5.5
25-Sep-1996,4.94,5.44
26-Sep-1996,4.87,5.44
27-Sep-1996,4.91,5.5
30-Sep-1996,4.91,5.5
01-Oct-1996,4.97,5.5
02-Oct-1996,4.9,5.5
03-Oct-1996,4.91,5.47
04-Oct-1996,4.88,5.47
07-Oct-1996,4.93,5.41
08-Oct-1996,4.99,5.41
09-Oct-1996,4.99,5.41
10-Oct-1996,5.01,5.41
11-Oct-1996,5,5.44
14-Oct-1996,5,5.53
15-Oct-1996,5.03,5.38
16-Oct-1996,5.01,5.38
17-Oct-1996,4.98,5.38
18-Oct-1996,4.98,5.38
21-Oct-1996,4.99,5.38
22-Oct-1996,5.02,5.38
23-Oct-1996,5,5.38
24-Oct-1996,5,5.38
25-Oct-1996,5,5.38
28-Oct-1996,5.05,5.38
29-Oct-1996,5.01,5.38
30-Oct-1996,5.01,5.38
31-Oct-1996,5.03,5.38
01-Nov-1996,5.03,5.38
04-Nov-1996,5.02,5.38
05-Nov-1996,5.03,5.38
06-Nov-1996,5.03,5.38
07-Nov-1996,5.02,5.38
08-Nov-1996,5.04,5.38
11-Nov-1996,5.04,5.38
12-Nov-1996,5.04,5.38
13-Nov-1996,5.03,5.38
14-Nov-1996,5.03,5.38
15-Nov-1996,5.02,5.38
18-Nov-1996,5.03,5.38
19-Nov-1996,5.03,5.38
20-Nov-1996,5.03,5.38
21-Nov-1996,5.04,5.38
22-Nov-1996,5.04,5.38
25-Nov-1996,5.03,5.38
26-Nov-1996,5.03,5.38
27-Nov-1996,5.02,5.38
28-Nov-1996,5.02,5.38
29-Nov-1996,5,5.38
02-Dec-1996,4.95,5.38
03-Dec-1996,4.92,5.38
04-Dec-1996,4.9,5.38
05-Dec-1996,4.91,5.38
06-Dec-1996,4.9,5.44
09-Dec-1996,4.86,5.38
10-Dec-1996,4.83,5.38
11-Dec-1996,4.83,5.38
12-Dec-1996,4.84,5.44
13-Dec-1996,4.8,5.44
16-Dec-1996,4.86,5.44
17-Dec-1996,4.87,5.44
18-Dec-1996,4.9,5.44
19-Dec-1996,4.88,5.5
20-Dec-1996,4.89,5.5
23-Dec-1996,4.97,5.5
24-Dec-1996,4.96,5.44
25-Dec-1996,4.96,5.44
26-Dec-1996,4.97,5.44
27-Dec-1996,4.98,5.5
30-Dec-1996,5.04,5.44
31-Dec-1996,5.07,5.44
01-Jan-1997,5.07,5.44
02-Jan-1997,5.05,5.44
03-Jan-1997,5.04,5.44
06-Jan-1997,5.05,5.44
07-Jan-1997,5.02,5.44
08-Jan-1997,5.02,5.44
09-Jan-1997,5,5.44
10-Jan-1997,5.04,5.44
13-Jan-1997,5.04,5.44
14-Jan-1997,5.05,5.44
15-Jan-1997,5.02,5.44
16-Jan-1997,5.03,5.44
17-Jan-1997,5.01,5.44
20-Jan-1997,5.01,5.44
21-Jan-1997,5.03,5.44
22-Jan-1997,5.04,5.44
23-Jan-1997,5.04,5.44
24-Jan-1997,5.03,5.44
27-Jan-1997,5.06,5.44
28-Jan-1997,5.04,5.44
29-Jan-1997,5.04,5.44
30-Jan-1997,5.04,5.44
31-Jan-1997,5.02,5.44
03-Feb-1997,4.98,5.41
04-Feb-1997,4.97,5.41
05-Feb-1997,5,5.41
06-Feb-1997,5.01,5.41
07-Feb-1997,5.01,5.41
10-Feb-1997,5.01,5.38
11-Feb-1997,5.01,5.38
12-Feb-1997,5.02,5.38
13-Feb-1997,5,5.38
14-Feb-1997,4.97,5.38
17-Feb-1997,4.97,5.34
18-Feb-1997,4.98,5.31
19-Feb-1997,4.98,5.31
20-Feb-1997,4.97,5.31
21-Feb-1997,4.96,5.31
24-Feb-1997,4.99,5.31
25-Feb-1997,5,5.31
26-Feb-1997,5.08,5.31
27-Feb-1997,5.08,5.38
28-Feb-1997,5.09,5.38
03-Mar-1997,5.1,5.44
04-Mar-1997,5.11,5.44
05-Mar-1997,5.07,5.44
06-Mar-1997,5.09,5.44
07-Mar-1997,5.08,5.44
10-Mar-1997,5.06,5.44
11-Mar-1997,5.04,5.44
12-Mar-1997,5.07,5.44
13-Mar-1997,5.12,5.44
14-Mar-1997,5.1,5.44
17-Mar-1997,5.13,5.44
18-Mar-1997,5.11,5.5
19-Mar-1997,5.15,5.5
20-Mar-1997,5.2,5.5
21-Mar-1997,5.26,5.56
24-Mar-1997,5.25,5.56
25-Mar-1997,5.29,5.63
26-Mar-1997,5.21,5.63
27-Mar-1997,5.23,5.63
28-Mar-1997,5.23,5.63
31-Mar-1997,5.21,5.66
01-Apr-1997,5.18,5.69
02-Apr-1997,5.16,5.69
03-Apr-1997,5.13,5.69
04-Apr-1997,5.15,5.69
07-Apr-1997,5.15,5.69
08-Apr-1997,5.11,5.69
09-Apr-1997,5.1,5.69
10-Apr-1997,5.15,5.69
11-Apr-1997,5.17,5.69
14-Apr-1997,5.17,5.69
15-Apr-1997,5.17,5.69
16-Apr-1997,5.15,5.75
17-Apr-1997,5.15,5.69
18-Apr-1997,5.15,5.69
21-Apr-1997,5.15,5.69
22-Apr-1997,5.22,5.69
23-Apr-1997,5.23,5.69
24-Apr-1997,5.18,5.69
25-Apr-1997,5.17,5.75
28-Apr-1997,5.19,5.75
29-Apr-1997,5.2,5.69
30-Apr-1997,5.14,5.69
01-May-1997,5.1,5.69
02-May-1997,5.1,5.69
05-May-1997,5.05,5.69
06-May-1997,5.07,5.69
07-May-1997,5.08,5.69
08-May-1997,5.07,5.69
09-May-1997,5.05,5.69
12-May-1997,5.04,5.69
13-May-1997,5.1,5.66
14-May-1997,5.05,5.69
15-May-1997,4.99,5.69
16-May-1997,5.06,5.69
19-May-1997,5.16,5.69
20-May-1997,5.25,5.75
21-May-1997,4.99,5.69
22-May-1997,5.04,5.69
23-May-1997,5.04,5.69
26-May-1997,5.04,5.69
27-May-1997,5.02,5.69
28-May-1997,5.04,5.69
29-May-1997,4.89,5.69
30-May-1997,4.82,5.69
02-Jun-1997,4.79,5.69
03-Jun-1997,4.92,5.69
04-Jun-1997,4.96,5.69
05-Jun-1997,4.97,5.69
06-Jun-1997,4.93,5.69
09-Jun-1997,4.92,5.69
10-Jun-1997,4.92,5.69
11-Jun-1997,4.85,5.69
12-Jun-1997,4.84,5.69
13-Jun-1997,4.86,5.66
16-Jun-1997,4.85,5.63
17-Jun-1997,4.92,5.66
18-Jun-1997,4.9,5.66
19-Jun-1997,4.95,5.66
20-Jun-1997,4.94,5.66
23-Jun-1997,5.04,5.63
24-Jun-1997,4.94,5.63
25-Jun-1997,4.94,5.63
26-Jun-1997,5.03,5.63
27-Jun-1997,5.02,5.63
30-Jun-1997,5.06,5.63
01-Jul-1997,5.04,5.63
02-Jul-1997,5.06,5.69
03-Jul-1997,5.01,5.69
04-Jul-1997,5.01,5.63
07-Jul-1997,4.96,5.63
08-Jul-1997,4.99,5.63
09-Jul-1997,4.98,5.63
10-Jul-1997,5.01,5.63
11-Jul-1997,5,5.63
14-Jul-1997,5.02,5.63
15-Jul-1997,5.08,5.63
16-Jul-1997,5.03,5.63
17-Jul-1997,5.04,5.63
18-Jul-1997,5.1,5.63
21-Jul-1997,5.13,5.63
22-Jul-1997,5.04,5.63
23-Jul-1997,5.06,5.56
24-Jul-1997,5.09,5.56
25-Jul-1997,5.1,5.56
28-Jul-1997,5.1,5.56
29-Jul-1997,5.1,5.56
30-Jul-1997,5.1,5.56
31-Jul-1997,5.11,5.56
01-Aug-1997,5.14,5.56
04-Aug-1997,5.14,5.56
05-Aug-1997,5.15,5.56
06-Aug-1997,5.15,5.56
07-Aug-1997,5.16,5.56
08-Aug-1997,5.15,5.56
11-Aug-1997,5.17,5.63
12-Aug-1997,5.17,5.63
13-Aug-1997,5.18,5.63
14-Aug-1997,5.2,5.63
15-Aug-1997,5.15,5.63
18-Aug-1997,5.13,5.56
19-Aug-1997,5.11,5.56
20-Aug-1997,5.1,5.56
21-Aug-1997,5.13,5.56
22-Aug-1997,5.11,5.56
25-Aug-1997,5.16,5.56
26-Aug-1997,5.14,5.56
27-Aug-1997,5.14,5.56
28-Aug-1997,5.1,5.56
29-Aug-1997,5.1,5.56
01-Sep-1997,5.1,5.69
02-Sep-1997,5.07,5.56
03-Sep-1997,5.01,5.56
04-Sep-1997,5.01,5.56
05-Sep-1997,5.03,5.56
08-Sep-1997,5.02,5.59
09-Sep-1997,5.02,5.56
10-Sep-1997,4.98,5.59
11-Sep-1997,5,5.63
12-Sep-1997,4.97,5.63
15-Sep-1997,5,5.56
16-Sep-1997,4.96,5.56
17-Sep-1997,4.97,5.56
18-Sep-1997,4.97,5.69
19-Sep-1997,4.93,5.56
22-Sep-1997,4.91,5.69
23-Sep-1997,4.89,5.56
24-Sep-1997,4.81,5.56
25-Sep-1997,4.8,5.56
26-Sep-1997,4.86,5.56
29-Sep-1997,4.87,5.63
30-Sep-1997,4.93,5.63
01-Oct-1997,4.97,5.63
02-Oct-1997,4.94,5.63
03-Oct-1997,4.9,5.63
06-Oct-1997,4.87,5.63
07-Oct-1997,4.93,5.59
08-Oct-1997,4.96,5.56
09-Oct-1997,5,5.63
10-Oct-1997,5,5.63
13-Oct-1997,5,5.66
14-Oct-1997,4.95,5.66
15-Oct-1997,4.93,5.63
16-Oct-1997,4.94,5.66
17-Oct-1997,4.92,5.63
20-Oct-1997,4.91,5.63
21-Oct-1997,4.94,5.69
22-Oct-1997,5.02,5.69
23-Oct-1997,4.99,5.69
24-Oct-1997,5.01,5.63
27-Oct-1997,4.96,5.63
28-Oct-1997,5.11,5.63
29-Oct-1997,5.05,5.63
30-Oct-1997,5.03,5.63
31-Oct-1997,5.07,5.63
03-Nov-1997,5.11,5.63
04-Nov-1997,5.11,5.63
05-Nov-1997,5.13,5.63
06-Nov-1997,5.17,5.63
07-Nov-1997,5.17,5.63
10-Nov-1997,5.21,5.63
11-Nov-1997,5.21,5.72
12-Nov-1997,5.16,5.75
13-Nov-1997,5.13,5.75
14-Nov-1997,5.13,5.75
17-Nov-1997,5.18,5.75
18-Nov-1997,5.17,5.75
19-Nov-1997,5.14,5.75
20-Nov-1997,5.14,5.75
21-Nov-1997,5.11,5.75
24-Nov-1997,5.16,5.75
25-Nov-1997,5.16,5.75
26-Nov-1997,5.12,5.75
27-Nov-1997,5.12,5.81
28-Nov-1997,5.08,5.75
01-Dec-1997,5.1,5.81
02-Dec-1997,5.12,5.81
03-Dec-1997,5.12,5.81
04-Dec-1997,5.13,5.81
05-Dec-1997,5.16,5.75
08-Dec-1997,5.2,5.84
09-Dec-1997,5.13,5.84
10-Dec-1997,5.07,5.81
11-Dec-1997,5.06,5.81
12-Dec-1997,5.05,5.75
15-Dec-1997,5.1,5.75
16-Dec-1997,5.09,5.75
17-Dec-1997,5.11,5.75
18-Dec-1997,5.1,5.81
19-Dec-1997,5.19,5.88
22-Dec-1997,5.3,5.75
23-Dec-1997,5.31,5.75
24-Dec-1997,5.24,5.84
25-Dec-1997,5.24,5.84
26-Dec-1997,5.21,5.84
29-Dec-1997,5.26,5.81
30-Dec-1997,5.3,5.72
31-Dec-1997,5.22,5.72
01-Jan-1998,5.22,5.72
02-Jan-1998,5.18,5.69
05-Jan-1998,5.09,5.63
06-Jan-1998,5.08,5.56
07-Jan-1998,5.09,5.56
08-Jan-1998,5,5.56
09-Jan-1998,4.92,5.5
12-Jan-1998,4.91,5.44
13-Jan-1998,5.03,5.47
14-Jan-1998,5.04,5.5
15-Jan-1998,5,5.5
16-Jan-1998,5.02,5.5
19-Jan-1998,5.02,5.56
20-Jan-1998,5.02,5.5
21-Jan-1998,5,5.53
22-Jan-1998,5,5.5
23-Jan-1998,5.04,5.5
26-Jan-1998,5.01,5.5
27-Jan-1998,5.1,5.5
28-Jan-1998,5.09,5.5
29-Jan-1998,5.06,5.53
30-Jan-1998,5.06,5.5
02-Feb-1998,5.1,5.5
03-Feb-1998,5.12,5.53
04-Feb-1998,4.98,5.5
05-Feb-1998,5.01,5.53
06-Feb-1998,5.04,5.53
09-Feb-1998,5.01,5.5
10-Feb-1998,5.07,5.53
11-Feb-1998,5.08,5.53
12-Feb-1998,5.08,5.53
13-Feb-1998,5.09,5.53
16-Feb-1998,5.09,5.56
17-Feb-1998,5.04,5.5
18-Feb-1998,5.06,5.53
19-Feb-1998,5.07,5.53
20-Feb-1998,5.08,5.5
23-Feb-1998,5.12,5.5
24-Feb-1998,5.13,5.53
25-Feb-1998,5.17,5.56
26-Feb-1998,5.2,5.56
27-Feb-1998,5.18,5.56
02-Mar-1998,5.18,5.56
03-Mar-1998,5.09,5.56
04-Mar-1998,5.05,5.56
05-Mar-1998,5.04,5.56
06-Mar-1998,5.02,5.56
09-Mar-1998,5.03,5.56
10-Mar-1998,4.96,5.56
11-Mar-1998,4.96,5.56
12-Mar-1998,4.95,5.56
13-Mar-1998,4.96,5.56
16-Mar-1998,4.97,5.56
17-Mar-1998,5.01,5.5
18-Mar-1998,5.03,5.56
19-Mar-1998,5.04,5.56
20-Mar-1998,5.05,5.56
23-Mar-1998,5.02,5.56
24-Mar-1998,5.03,5.56
25-Mar-1998,5.04,5.56
26-Mar-1998,5.08,5.56
27-Mar-1998,5.08,5.56
30-Mar-1998,5.09,5.56
31-Mar-1998,5.02,5.56
01-Apr-1998,4.99,5.56
02-Apr-1998,4.97,5.56
03-Apr-1998,4.95,5.56
06-Apr-1998,4.97,5.5
07-Apr-1998,4.94,5.53
08-Apr-1998,4.93,5.56
09-Apr-1998,4.94,5.56
10-Apr-1998,4.94,5.56
13-Apr-1998,5.05,5.5
14-Apr-1998,5.02,5.56
15-Apr-1998,4.95,5.59
16-Apr-1998,4.91,5.56
17-Apr-1998,4.92,5.59
20-Apr-1998,4.91,5.56
21-Apr-1998,4.94,5.56
22-Apr-1998,4.96,5.56
23-Apr-1998,4.96,5.56
24-Apr-1998,4.95,5.56
27-Apr-1998,4.94,5.56
28-Apr-1998,4.93,5.56
29-Apr-1998,4.94,5.59
30-Apr-1998,4.87,5.56
01-May-1998,4.89,5.56
04-May-1998,4.91,5.56
05-May-1998,4.98,5.59
06-May-1998,4.98,5.56
07-May-1998,4.98,5.56
08-May-1998,5,5.56
11-May-1998,5,5.56
12-May-1998,4.99,5.56
13-May-1998,4.99,5.56
14-May-1998,5.04,5.56
15-May-1998,5.04,5.59
18-May-1998,5.05,5.59
19-May-1998,5.09,5.56
20-May-1998,5.07,5.56
21-May-1998,5.1,5.56
22-May-1998,5.08,5.56
25-May-1998,5.08,5.56
26-May-1998,5,5.59
27-May-1998,4.96,5.56
28-May-1998,4.93,5.56
29-May-1998,4.89,5.56
01-Jun-1998,4.85,5.56
02-Jun-1998,4.95,5.56
03-Jun-1998,5,5.56
04-Jun-1998,4.98,5.56
05-Jun-1998,4.98,5.59
08-Jun-1998,5,5.56
09-Jun-1998,5.03,5.56
10-Jun-1998,5.01,5.56
11-Jun-1998,4.97,5.56
12-Jun-1998,4.99,5.56
15-Jun-1998,4.98,5.56
16-Jun-1998,5.06,5.56
17-Jun-1998,5.09,5.59
18-Jun-1998,5.05,5.56
19-Jun-1998,5.03,5.56
22-Jun-1998,4.99,5.56
23-Jun-1998,4.97,5.56
24-Jun-1998,4.91,5.56
25-Jun-1998,4.89,5.56
26-Jun-1998,4.87,5.56
29-Jun-1998,4.89,5.59
30-Jun-1998,4.97,5.59
01-Jul-1998,4.96,5.59
02-Jul-1998,4.94,5.59
03-Jul-1998,4.94,5.56
06-Jul-1998,4.93,5.56
07-Jul-1998,4.95,5.56
08-Jul-1998,4.96,5.56
09-Jul-1998,4.94,5.56
10-Jul-1998,4.93,5.56
13-Jul-1998,4.96,5.56
14-Jul-1998,5.02,5.56
15-Jul-1998,5.01,5.56
16-Jul-1998,5.03,5.56
17-Jul-1998,5.01,5.56
20-Jul-1998,5,5.56
21-Jul-1998,4.96,5.56
22-Jul-1998,4.94,5.56
23-Jul-1998,4.96,5.56
24-Jul-1998,4.95,5.56
27-Jul-1998,4.96,5.56
28-Jul-1998,4.94,5.56
29-Jul-1998,4.94,5.56
30-Jul-1998,4.94,5.56
31-Jul-1998,4.97,5.56
03-Aug-1998,4.98,5.56
04-Aug-1998,4.97,5.59
05-Aug-1998,4.95,5.56
06-Aug-1998,4.9,5.56
07-Aug-1998,4.86,5.56
10-Aug-1998,4.86,5.56
11-Aug-1998,4.9,5.56
12-Aug-1998,4.89,5.56
13-Aug-1998,4.91,5.56
14-Aug-1998,4.9,5.56
17-Aug-1998,4.93,5.56
18-Aug-1998,4.93,5.56
19-Aug-1998,4.94,5.56
20-Aug-1998,4.91,5.56
21-Aug-1998,4.88,5.56
24-Aug-1998,4.94,5.56
25-Aug-1998,4.96,5.56
26-Aug-1998,4.93,5.56
27-Aug-1998,4.86,5.56
28-Aug-1998,4.78,5.5
31-Aug-1998,4.77,5.5
01-Sep-1998,4.79,5.5
02-Sep-1998,4.78,5.5
03-Sep-1998,4.71,5.5
04-Sep-1998,4.74,5.5
07-Sep-1998,4.74,5.59
08-Sep-1998,4.74,5.5
09-Sep-1998,4.76,5.44
10-Sep-1998,4.66,5.47
11-Sep-1998,4.75,5.38
14-Sep-1998,4.72,5.38
15-Sep-1998,4.67,5.38
16-Sep-1998,4.62,5.38
17-Sep-1998,4.58,5.38
18-Sep-1998,4.51,5.38
21-Sep-1998,4.56,5.38
22-Sep-1998,4.69,5.38
23-Sep-1998,4.55,5.38
24-Sep-1998,4.44,5.31
25-Sep-1998,4.41,5.19
28-Sep-1998,4.36,5.19
29-Sep-1998,4.43,5.19
30-Sep-1998,4.26,5.25
01-Oct-1998,4.13,5.19
02-Oct-1998,4.12,5.19
05-Oct-1998,4.06,5.19
06-Oct-1998,4.08,5.25
07-Oct-1998,4.05,5.28
08-Oct-1998,3.8,5.25
09-Oct-1998,3.79,5.19
12-Oct-1998,3.79,5.19
13-Oct-1998,3.8,5.28
14-Oct-1998,3.93,5.25
15-Oct-1998,4.05,5.28
16-Oct-1998,3.56,5.09
19-Oct-1998,3.71,5.06
20-Oct-1998,3.86,5.06
21-Oct-1998,3.91,5.13
22-Oct-1998,3.88,5.06
23-Oct-1998,3.87,5.13
26-Oct-1998,4,5.16
27-Oct-1998,3.96,5.13
28-Oct-1998,4.18,5.13
29-Oct-1998,4.22,5.13
30-Oct-1998,4.23,5.13
02-Nov-1998,4.31,5.13
03-Nov-1998,4.39,5.19
04-Nov-1998,4.45,5.25
05-Nov-1998,4.47,5.25
06-Nov-1998,4.52,5.25
09-Nov-1998,4.52,5.31
10-Nov-1998,4.43,5.31
11-Nov-1998,4.43,5.31
12-Nov-1998,4.37,5.31
13-Nov-1998,4.36,5.25
16-Nov-1998,4.41,5.31
17-Nov-1998,4.31,5.25
18-Nov-1998,4.33,5.16
19-Nov-1998,4.35,5.16
20-Nov-1998,4.35,5.13
23-Nov-1998,4.48,5.13
24-Nov-1998,4.51,5.13
25-Nov-1998,4.46,5.13
26-Nov-1998,4.46,5.13
27-Nov-1998,4.44,5.19
30-Nov-1998,4.42,5.19
01-Dec-1998,4.38,5.22
02-Dec-1998,4.37,5.19
03-Dec-1998,4.34,5.16
04-Dec-1998,4.37,5.13
07-Dec-1998,4.4,5.13
08-Dec-1998,4.32,5.13
09-Dec-1998,4.32,5.13
10-Dec-1998,4.37,5.13
11-Dec-1998,4.39,5.13
14-Dec-1998,4.4,5.13
15-Dec-1998,4.38,5.13
16-Dec-1998,4.35,5.13
17-Dec-1998,4.35,5.13
18-Dec-1998,4.38,5.13
21-Dec-1998,4.42,5.13
22-Dec-1998,4.39,5.13
23-Dec-1998,4.47,5.19
24-Dec-1998,4.46,5.19
25-Dec-1998,4.46,5.19
28-Dec-1998,4.45,5.19
29-Dec-1998,4.48,5.19
30-Dec-1998,4.44,4.94
31-Dec-1998,4.37,4.94
01-Jan-1999,4.37,4.94
04-Jan-1999,4.38,4.94
05-Jan-1999,4.37,4.94
06-Jan-1999,4.36,4.94
07-Jan-1999,4.33,4.94
08-Jan-1999,4.37,4.88
11-Jan-1999,4.39,4.94
12-Jan-1999,4.37,4.94
13-Jan-1999,4.34,4.94
14-Jan-1999,4.33,4.88
15-Jan-1999,4.33,4.81
18-Jan-1999,4.33,4.81
19-Jan-1999,4.29,4.88
20-Jan-1999,4.26,4.81
21-Jan-1999,4.22,4.88
22-Jan-1999,4.26,4.81
25-Jan-1999,4.31,4.81
26-Jan-1999,4.35,4.84
27-Jan-1999,4.36,4.81
28-Jan-1999,4.38,4.81
29-Jan-1999,4.37,4.84
01-Feb-1999,4.42,4.81
02-Feb-1999,4.42,4.81
03-Feb-1999,4.37,4.88
04-Feb-1999,4.38,4.81
05-Feb-1999,4.39,4.81
08-Feb-1999,4.4,4.88
09-Feb-1999,4.42,4.88
10-Feb-1999,4.37,4.88
11-Feb-1999,4.39,4.88
12-Feb-1999,4.43,4.88
15-Feb-1999,4.43,4.88
16-Feb-1999,4.41,4.88
17-Feb-1999,4.41,4.88
18-Feb-1999,4.42,4.88
19-Feb-1999,4.45,4.88
22-Feb-1999,4.5,4.88
23-Feb-1999,4.54,4.88
24-Feb-1999,4.55,4.88
25-Feb-1999,4.51,4.88
26-Feb-1999,4.55,4.88
01-Mar-1999,4.58,4.88
02-Mar-1999,4.53,4.88
03-Mar-1999,4.49,4.88
04-Mar-1999,4.49,4.88
05-Mar-1999,4.5,4.88
08-Mar-1999,4.51,4.88
09-Mar-1999,4.47,4.88
10-Mar-1999,4.47,4.88
11-Mar-1999,4.49,4.88
12-Mar-1999,4.47,4.88
15-Mar-1999,4.46,4.88
16-Mar-1999,4.43,4.88
17-Mar-1999,4.41,4.88
18-Mar-1999,4.39,4.88
19-Mar-1999,4.39,4.88
22-Mar-1999,4.4,4.88
23-Mar-1999,4.38,4.88
24-Mar-1999,4.38,4.88
25-Mar-1999,4.39,4.88
26-Mar-1999,4.39,4.88
29-Mar-1999,4.39,4.88
30-Mar-1999,4.36,4.88
31-Mar-1999,4.37,4.88
01-Apr-1999,4.32,4.88
02-Apr-1999,4.31,4.88
05-Apr-1999,4.29,4.88
06-Apr-1999,4.3,4.88
07-Apr-1999,4.3,4.88
08-Apr-1999,4.28,4.88
09-Apr-1999,4.3,4.88
12-Apr-1999,4.22,4.88
13-Apr-1999,4.2,4.88
14-Apr-1999,4.18,4.88
15-Apr-1999,4.2,4.88
16-Apr-1999,4.22,4.88
19-Apr-1999,4.22,4.88
20-Apr-1999,4.26,4.88
21-Apr-1999,4.24,4.88
22-Apr-1999,4.28,4.88
23-Apr-1999,4.31,4.88
26-Apr-1999,4.35,4.88
27-Apr-1999,4.38,4.88
28-Apr-1999,4.39,4.88
29-Apr-1999,4.39,4.84
30-Apr-1999,4.43,4.88
03-May-1999,4.47,4.88
04-May-1999,4.5,4.88
05-May-1999,4.48,4.88
06-May-1999,4.49,4.88
07-May-1999,4.49,4.84
10-May-1999,4.47,4.88
11-May-1999,4.49,4.88
12-May-1999,4.47,4.88
13-May-1999,4.46,4.84
14-May-1999,4.51,4.88
17-May-1999,4.55,4.88
18-May-1999,4.53,4.88
19-May-1999,4.5,4.94
20-May-1999,4.48,4.94
21-May-1999,4.48,4.94
24-May-1999,4.51,4.94
25-May-1999,4.51,4.94
26-May-1999,4.53,4.94
27-May-1999,4.52,4.94
28-May-1999,4.53,4.94
31-May-1999,4.53,4.94
01-Jun-1999,4.56,4.94
02-Jun-1999,4.61,5
03-Jun-1999,4.52,5
04-Jun-1999,4.44,5
07-Jun-1999,4.4,5
08-Jun-1999,4.49,5
09-Jun-1999,4.47,5
10-Jun-1999,4.54,5
11-Jun-1999,4.6,5.06
14-Jun-1999,4.57,5.06
15-Jun-1999,4.61,5.13
16-Jun-1999,4.54,5.06
17-Jun-1999,4.51,5.06
18-Jun-1999,4.55,5.13
21-Jun-1999,4.57,5.13
22-Jun-1999,4.6,5.06
23-Jun-1999,4.6,5.13
24-Jun-1999,4.6,5.19
25-Jun-1999,4.66,5.19
28-Jun-1999,4.68,5.25
29-Jun-1999,4.7,5.25
30-Jun-1999,4.65,5.25
01-Jul-1999,4.55,5.19
02-Jul-1999,4.55,5.19
05-Jul-1999,4.55,5.19
06-Jul-1999,4.53,5.19
07-Jul-1999,4.54,5.19
08-Jul-1999,4.55,5.19
09-Jul-1999,4.56,5.19
12-Jul-1999,4.57,5.19
13-Jul-1999,4.58,5.22
14-Jul-1999,4.59,5.19
15-Jul-1999,4.57,5.19
16-Jul-1999,4.55,5.22
19-Jul-1999,4.52,5.19
20-Jul-1999,4.51,5.44
21-Jul-1999,4.46,5.19
22-Jul-1999,4.48,5.19
23-Jul-1999,4.52,5.19
26-Jul-1999,4.58,5.19
27-Jul-1999,4.57,5.19
28-Jul-1999,4.58,5.19
29-Jul-1999,4.59,5.19
30-Jul-1999,4.62,5.25
02-Aug-1999,4.65,5.25
03-Aug-1999,4.7,5.25
04-Aug-1999,4.65,5.25
05-Aug-1999,4.61,5.25
06-Aug-1999,4.66,5.25
09-Aug-1999,4.76,5.31
10-Aug-1999,4.81,5.38
11-Aug-1999,4.77,5.44
12-Aug-1999,4.66,5.38
13-Aug-1999,4.6,5.38
16-Aug-1999,4.62,5.44
17-Aug-1999,4.69,5.38
18-Aug-1999,4.63,5.38
19-Aug-1999,4.62,5.44
20-Aug-1999,4.7,5.38
23-Aug-1999,4.78,5.38
24-Aug-1999,4.85,5.44
25-Aug-1999,4.79,5.38
26-Aug-1999,4.79,5.38
27-Aug-1999,4.84,5.41
30-Aug-1999,4.85,5.38
31-Aug-1999,4.84,5.44
01-Sep-1999,4.83,5.38
02-Sep-1999,4.78,5.44
03-Sep-1999,4.78,5.44
06-Sep-1999,4.78,5.44
07-Sep-1999,4.69,5.44
08-Sep-1999,4.69,5.44
09-Sep-1999,4.68,5.44
10-Sep-1999,4.62,5.44
13-Sep-1999,4.64,5.44
14-Sep-1999,4.69,5.44
15-Sep-1999,4.62,5.44
16-Sep-1999,4.57,5.44
17-Sep-1999,4.54,5.44
20-Sep-1999,4.56,5.44
21-Sep-1999,4.66,5.44
22-Sep-1999,4.69,5.44
23-Sep-1999,4.69,5.44
24-Sep-1999,4.65,5.44
27-Sep-1999,4.68,5.44
28-Sep-1999,4.71,5.44
29-Sep-1999,4.69,5.94
30-Sep-1999,4.74,5.94
01-Oct-1999,4.74,5.94
04-Oct-1999,4.69,6
05-Oct-1999,4.72,6.09
06-Oct-1999,4.68,6.06
07-Oct-1999,4.7,6.06
08-Oct-1999,4.68,6.06
11-Oct-1999,4.68,6.06
12-Oct-1999,4.73,6.13
13-Oct-1999,4.84,6.13
14-Oct-1999,4.88,6.06
15-Oct-1999,4.9,6.06
18-Oct-1999,4.94,6.13
19-Oct-1999,5,6.16
20-Oct-1999,5,6.16
21-Oct-1999,4.99,6.13
22-Oct-1999,4.92,6.13
25-Oct-1999,4.89,6.13
26-Oct-1999,5,6.13
27-Oct-1999,4.99,6.16
28-Oct-1999,4.96,6.13
29-Oct-1999,4.97,6.06
01-Nov-1999,4.98,6.06
02-Nov-1999,4.99,6.06
03-Nov-1999,4.97,6.06
04-Nov-1999,4.95,6.03
05-Nov-1999,4.99,5.97
08-Nov-1999,5.04,5.94
09-Nov-1999,5.04,5.94
10-Nov-1999,5.05,5.94
11-Nov-1999,5.05,5.94
12-Nov-1999,5.08,5.94
15-Nov-1999,5.12,5.94
