Time,TB3m,TB10y
11-Jul-2014,0.02,2.53
14-Jul-2014,0.03,2.55
15-Jul-2014,0.02,2.56
16-Jul-2014,0.02,2.55
17-Jul-2014,0.02,2.47
18-Jul-2014,0.02,2.5
21-Jul-2014,0.03,2.49
22-Jul-2014,0.03,2.48
23-Jul-2014,0.03,2.48
24-Jul-2014,0.03,2.52
25-Jul-2014,0.03,2.48
28-Jul-2014,0.04,2.5
29-Jul-2014,0.02,2.47
30-Jul-2014,0.04,2.57
31-Jul-2014,0.03,2.58
01-Aug-2014,0.03,2.52
04-Aug-2014,0.04,2.51
05-Aug-2014,0.03,2.49
06-Aug-2014,0.03,2.49
07-Aug-2014,0.03,2.43
08-Aug-2014,0.03,2.44
11-Aug-2014,0.04,2.44
12-Aug-2014,0.03,2.46
13-Aug-2014,0.04,2.43
14-Aug-2014,0.04,2.4
15-Aug-2014,0.03,2.34
18-Aug-2014,0.03,2.39
19-Aug-2014,0.03,2.4
20-Aug-2014,0.04,2.43
21-Aug-2014,0.02,2.41
22-Aug-2014,0.03,2.4
25-Aug-2014,0.04,2.39
26-Aug-2014,0.03,2.39
27-Aug-2014,0.04,2.37
28-Aug-2014,0.03,2.34
29-Aug-2014,0.03,2.35
01-Sep-2014,0.03,2.35
02-Sep-2014,0.03,2.42
03-Sep-2014,0.03,2.41
04-Sep-2014,0.03,2.45
05-Sep-2014,0.03,2.46
08-Sep-2014,0.02,2.48
09-Sep-2014,0.02,2.5
10-Sep-2014,0.02,2.54
11-Sep-2014,0.02,2.54
12-Sep-2014,0.02,2.62
15-Sep-2014,0.02,2.6
16-Sep-2014,0.02,2.6
17-Sep-2014,0.02,2.62
18-Sep-2014,0.02,2.63
19-Sep-2014,0.02,2.59
22-Sep-2014,0.01,2.57
23-Sep-2014,0.01,2.54
24-Sep-2014,0.02,2.57
25-Sep-2014,0.01,2.52
26-Sep-2014,0.01,2.54
29-Sep-2014,0.02,2.5
30-Sep-2014,0.02,2.52
01-Oct-2014,0.02,2.42
02-Oct-2014,0.01,2.44
03-Oct-2014,0.01,2.45
06-Oct-2014,0.02,2.43
07-Oct-2014,0.02,2.36
08-Oct-2014,0.01,2.35
09-Oct-2014,0.01,2.34
10-Oct-2014,0.01,2.31
13-Oct-2014,0.01,2.31
14-Oct-2014,0.02,2.21
15-Oct-2014,0.02,2.15
16-Oct-2014,0.03,2.17
17-Oct-2014,0.02,2.22
20-Oct-2014,0.02,2.2
21-Oct-2014,0.02,2.23
22-Oct-2014,0.02,2.25
23-Oct-2014,0.01,2.29
24-Oct-2014,0.01,2.29
27-Oct-2014,0.02,2.27
28-Oct-2014,0.02,2.3
29-Oct-2014,0.03,2.34
30-Oct-2014,0.01,2.32
31-Oct-2014,0.01,2.35
03-Nov-2014,0.02,2.36
04-Nov-2014,0.03,2.35
05-Nov-2014,0.03,2.36
06-Nov-2014,0.03,2.39
07-Nov-2014,0.03,2.32
10-Nov-2014,0.02,2.38
11-Nov-2014,0.02,2.38
12-Nov-2014,0.02,2.37
13-Nov-2014,0.02,2.35
14-Nov-2014,0.02,2.32
17-Nov-2014,0.03,2.34
18-Nov-2014,0.02,2.32
19-Nov-2014,0.01,2.36
20-Nov-2014,0.02,2.34
21-Nov-2014,0.01,2.31
24-Nov-2014,0.02,2.3
25-Nov-2014,0.02,2.27
26-Nov-2014,0.02,2.24
27-Nov-2014,0.02,2.24
28-Nov-2014,0.02,2.18
01-Dec-2014,0.03,2.22
02-Dec-2014,0.03,2.28
03-Dec-2014,0.01,2.29
04-Dec-2014,0.02,2.25
05-Dec-2014,0.02,2.31
08-Dec-2014,0.03,2.26
09-Dec-2014,0.04,2.22
10-Dec-2014,0.03,2.18
11-Dec-2014,0.03,2.19
12-Dec-2014,0.02,2.1
15-Dec-2014,0.04,2.12
16-Dec-2014,0.03,2.07
17-Dec-2014,0.03,2.14
18-Dec-2014,0.04,2.22
19-Dec-2014,0.04,2.17
22-Dec-2014,0.05,2.17
23-Dec-2014,0.03,2.26
24-Dec-2014,0.01,2.27
25-Dec-2014,0.01,2.27
26-Dec-2014,0.01,2.25
29-Dec-2014,0.03,2.22
30-Dec-2014,0.03,2.2
31-Dec-2014,0.04,2.17
01-Jan-2015,0.04,2.17
02-Jan-2015,0.02,2.12
05-Jan-2015,0.03,2.04
06-Jan-2015,0.03,1.97
07-Jan-2015,0.03,1.96
08-Jan-2015,0.03,2.03
09-Jan-2015,0.02,1.98
12-Jan-2015,0.03,1.92
13-Jan-2015,0.03,1.91
14-Jan-2015,0.04,1.86
15-Jan-2015,0.03,1.77
16-Jan-2015,0.03,1.83
19-Jan-2015,0.03,1.83
20-Jan-2015,0.03,1.82
21-Jan-2015,0.03,1.87
22-Jan-2015,0.03,1.9
23-Jan-2015,0.02,1.81
26-Jan-2015,0.03,1.83
27-Jan-2015,0.02,1.83
28-Jan-2015,0.02,1.73
29-Jan-2015,0.03,1.77
30-Jan-2015,0.02,1.68
02-Feb-2015,0.02,1.68
03-Feb-2015,0.02,1.79
04-Feb-2015,0.01,1.81
05-Feb-2015,0.02,1.83
06-Feb-2015,0.02,1.95
09-Feb-2015,0.01,1.96
10-Feb-2015,0.01,2.01
11-Feb-2015,0.01,2
12-Feb-2015,0.02,1.99
13-Feb-2015,0.01,2.02
16-Feb-2015,0.01,2.02
17-Feb-2015,0.02,2.14
18-Feb-2015,0.02,2.07
19-Feb-2015,0.02,2.11
20-Feb-2015,0.02,2.13
23-Feb-2015,0.02,2.06
24-Feb-2015,0.02,1.99
25-Feb-2015,0.02,1.96
26-Feb-2015,0.03,2.03
27-Feb-2015,0.02,2
02-Mar-2015,0.02,2.08
03-Mar-2015,0.02,2.12
04-Mar-2015,0.01,2.12
05-Mar-2015,0.02,2.11
06-Mar-2015,0.01,2.24
09-Mar-2015,0.02,2.2
10-Mar-2015,0.02,2.14
11-Mar-2015,0.03,2.11
12-Mar-2015,0.03,2.1
13-Mar-2015,0.03,2.13
16-Mar-2015,0.05,2.1
17-Mar-2015,0.05,2.06
18-Mar-2015,0.03,1.93
19-Mar-2015,0.03,1.98
20-Mar-2015,0.01,1.93
23-Mar-2015,0.03,1.92
24-Mar-2015,0.02,1.88
25-Mar-2015,0.04,1.93
26-Mar-2015,0.03,2.01
27-Mar-2015,0.04,1.95
30-Mar-2015,0.04,1.96
31-Mar-2015,0.03,1.94
01-Apr-2015,0.03,1.87
02-Apr-2015,0.02,1.92
03-Apr-2015,0.02,1.85
06-Apr-2015,0.03,1.92
07-Apr-2015,0.02,1.89
08-Apr-2015,0.03,1.92
09-Apr-2015,0.03,1.97
10-Apr-2015,0.02,1.96
13-Apr-2015,0.03,1.94
14-Apr-2015,0.02,1.9
15-Apr-2015,0.02,1.91
16-Apr-2015,0.02,1.9
17-Apr-2015,0.01,1.87
20-Apr-2015,0.03,1.9
21-Apr-2015,0.03,1.92
22-Apr-2015,0.03,1.99
23-Apr-2015,0.03,1.96
24-Apr-2015,0.03,1.93
27-Apr-2015,0.02,1.94
28-Apr-2015,0.02,2
29-Apr-2015,0.01,2.06
30-Apr-2015,0.01,2.05
01-May-2015,0.01,2.12
04-May-2015,0.02,2.16
05-May-2015,0.01,2.19
06-May-2015,0.02,2.25
07-May-2015,0.01,2.18
08-May-2015,0.01,2.16
11-May-2015,0.02,2.28
12-May-2015,0.03,2.28
13-May-2015,0.02,2.27
14-May-2015,0.01,2.23
15-May-2015,0.02,2.14
18-May-2015,0.02,2.23
19-May-2015,0.02,2.27
20-May-2015,0.02,2.26
21-May-2015,0.02,2.19
22-May-2015,0.02,2.21
25-May-2015,0.02,2.21
26-May-2015,0.02,2.14
27-May-2015,0.01,2.14
28-May-2015,0.01,2.13
29-May-2015,0.01,2.12
01-Jun-2015,0.02,2.19
02-Jun-2015,0.01,2.27
03-Jun-2015,0.02,2.38
04-Jun-2015,0.02,2.31
05-Jun-2015,0.03,2.41
08-Jun-2015,0.02,2.39
09-Jun-2015,0.02,2.42
10-Jun-2015,0.02,2.5
11-Jun-2015,0.01,2.39
12-Jun-2015,0.02,2.39
15-Jun-2015,0.02,2.36
16-Jun-2015,0.01,2.32
17-Jun-2015,0.01,2.32
18-Jun-2015,0.01,2.35
19-Jun-2015,0.01,2.26
22-Jun-2015,0.01,2.37
23-Jun-2015,0.01,2.42
24-Jun-2015,0.01,2.38
25-Jun-2015,0.01,2.4
26-Jun-2015,0.01,2.49
29-Jun-2015,0.02,2.33
30-Jun-2015,0.01,2.35
01-Jul-2015,0.01,2.43
02-Jul-2015,0.01,2.4
03-Jul-2015,0.01,2.4
06-Jul-2015,0.02,2.3
07-Jul-2015,0.02,2.27
08-Jul-2015,0.02,2.22
09-Jul-2015,0.03,2.32
10-Jul-2015,0.01,2.42
13-Jul-2015,0.02,2.44
14-Jul-2015,0.01,2.41
15-Jul-2015,0.02,2.36
16-Jul-2015,0.02,2.36
17-Jul-2015,0.03,2.34
20-Jul-2015,0.04,2.38
21-Jul-2015,0.03,2.35
22-Jul-2015,0.04,2.33
23-Jul-2015,0.03,2.28
24-Jul-2015,0.04,2.27
27-Jul-2015,0.05,2.23
28-Jul-2015,0.05,2.26
29-Jul-2015,0.06,2.29
30-Jul-2015,0.07,2.28
31-Jul-2015,0.08,2.2
03-Aug-2015,0.08,2.16
04-Aug-2015,0.08,2.23
05-Aug-2015,0.08,2.28
06-Aug-2015,0.04,2.23
07-Aug-2015,0.06,2.18
10-Aug-2015,0.12,2.24
11-Aug-2015,0.1,2.15
12-Aug-2015,0.1,2.14
13-Aug-2015,0.1,2.19
14-Aug-2015,0.09,2.2
17-Aug-2015,0.1,2.16
18-Aug-2015,0.07,2.2
19-Aug-2015,0.05,2.12
20-Aug-2015,0.02,2.09
21-Aug-2015,0.03,2.05
24-Aug-2015,0.06,2.01
25-Aug-2015,0.07,2.12
26-Aug-2015,0.06,2.18
27-Aug-2015,0.06,2.18
28-Aug-2015,0.06,2.19
31-Aug-2015,0.08,2.21
01-Sep-2015,0.03,2.17
02-Sep-2015,0.03,2.2
03-Sep-2015,0.02,2.18
04-Sep-2015,0.02,2.13
07-Sep-2015,0.02,2.13
08-Sep-2015,0.06,2.2
09-Sep-2015,0.03,2.21
10-Sep-2015,0.02,2.23
11-Sep-2015,0.04,2.2
14-Sep-2015,0.07,2.18
15-Sep-2015,0.07,2.28
16-Sep-2015,0.06,2.3
17-Sep-2015,0.01,2.21
18-Sep-2015,-0.01,2.13
21-Sep-2015,0.01,2.2
22-Sep-2015,-0.01,2.14
23-Sep-2015,0.01,2.16
24-Sep-2015,0.01,2.13
25-Sep-2015,-0.01,2.17
28-Sep-2015,0.01,2.1
29-Sep-2015,0.01,2.05
30-Sep-2015,-0.01,2.06
01-Oct-2015,-0.02,2.05
02-Oct-2015,0,1.99
05-Oct-2015,0.01,2.07
06-Oct-2015,0,2.05
07-Oct-2015,0,2.08
08-Oct-2015,-0.01,2.12
09-Oct-2015,0.01,2.12
12-Oct-2015,0.01,2.12
13-Oct-2015,0.01,2.06
14-Oct-2015,0,1.99
15-Oct-2015,0.01,2.04
16-Oct-2015,0.01,2.04
19-Oct-2015,0.02,2.04
20-Oct-2015,0.02,2.08
21-Oct-2015,0.01,2.04
22-Oct-2015,0,2.04
23-Oct-2015,0.01,2.09
26-Oct-2015,0.02,2.07
27-Oct-2015,0.03,2.05
28-Oct-2015,0.04,2.1
29-Oct-2015,0.07,2.19
30-Oct-2015,0.08,2.16
02-Nov-2015,0.08,2.2
03-Nov-2015,0.06,2.23
04-Nov-2015,0.05,2.25
05-Nov-2015,0.05,2.26
06-Nov-2015,0.08,2.34
09-Nov-2015,0.14,2.36
10-Nov-2015,0.13,2.32
11-Nov-2015,0.13,2.32
12-Nov-2015,0.14,2.32
13-Nov-2015,0.13,2.28
16-Nov-2015,0.15,2.27
17-Nov-2015,0.14,2.25
18-Nov-2015,0.12,2.27
19-Nov-2015,0.11,2.24
20-Nov-2015,0.11,2.26
23-Nov-2015,0.14,2.25
24-Nov-2015,0.16,2.24
25-Nov-2015,0.19,2.23
26-Nov-2015,0.19,2.23
27-Nov-2015,0.17,2.22
30-Nov-2015,0.22,2.21
01-Dec-2015,0.21,2.15
02-Dec-2015,0.21,2.18
03-Dec-2015,0.21,2.33
04-Dec-2015,0.22,2.28
07-Dec-2015,0.29,2.23
08-Dec-2015,0.27,2.24
09-Dec-2015,0.26,2.22
10-Dec-2015,0.24,2.24
11-Dec-2015,0.22,2.13
14-Dec-2015,0.26,2.23
15-Dec-2015,0.25,2.28
16-Dec-2015,0.27,2.3
17-Dec-2015,0.23,2.24
18-Dec-2015,0.19,2.19
21-Dec-2015,0.24,2.2
22-Dec-2015,0.21,2.24
23-Dec-2015,0.2,2.27
24-Dec-2015,0.2,2.25
25-Dec-2015,0.2,2.25
28-Dec-2015,0.23,2.24
29-Dec-2015,0.23,2.32
30-Dec-2015,0.21,2.31
31-Dec-2015,0.16,2.27
01-Jan-2016,0.16,2.27
04-Jan-2016,0.22,2.24
05-Jan-2016,0.2,2.25
06-Jan-2016,0.21,2.18
07-Jan-2016,0.2,2.16
08-Jan-2016,0.2,2.13
11-Jan-2016,0.21,2.17
12-Jan-2016,0.21,2.12
13-Jan-2016,0.22,2.08
14-Jan-2016,0.25,2.1
15-Jan-2016,0.23,2.03
18-Jan-2016,0.23,2.03
19-Jan-2016,0.26,2.06
20-Jan-2016,0.26,2.01
21-Jan-2016,0.28,2.02
22-Jan-2016,0.3,2.07
25-Jan-2016,0.31,2.03
26-Jan-2016,0.31,2.01
27-Jan-2016,0.32,2.02
28-Jan-2016,0.34,2
29-Jan-2016,0.32,1.94
01-Feb-2016,0.35,1.97
02-Feb-2016,0.34,1.87
03-Feb-2016,0.33,1.88
04-Feb-2016,0.29,1.87
05-Feb-2016,0.29,1.86
08-Feb-2016,0.32,1.75
09-Feb-2016,0.3,1.74
10-Feb-2016,0.31,1.71
11-Feb-2016,0.28,1.63
12-Feb-2016,0.29,1.74
15-Feb-2016,0.29,1.74
16-Feb-2016,0.3,1.78
17-Feb-2016,0.3,1.81
18-Feb-2016,0.3,1.75
19-Feb-2016,0.3,1.76
22-Feb-2016,0.33,1.77
23-Feb-2016,0.32,1.74
24-Feb-2016,0.33,1.75
25-Feb-2016,0.32,1.71
26-Feb-2016,0.32,1.76
29-Feb-2016,0.33,1.74
01-Mar-2016,0.33,1.83
02-Mar-2016,0.35,1.84
03-Mar-2016,0.27,1.83
04-Mar-2016,0.28,1.88
07-Mar-2016,0.32,1.91
08-Mar-2016,0.29,1.83
09-Mar-2016,0.3,1.9
10-Mar-2016,0.31,1.93
11-Mar-2016,0.32,1.98
14-Mar-2016,0.34,1.97
15-Mar-2016,0.34,1.97
16-Mar-2016,0.31,1.94
17-Mar-2016,0.29,1.91
18-Mar-2016,0.29,1.88
21-Mar-2016,0.31,1.92
22-Mar-2016,0.3,1.94
23-Mar-2016,0.3,1.88
24-Mar-2016,0.29,1.91
25-Mar-2016,0.29,1.91
28-Mar-2016,0.29,1.89
29-Mar-2016,0.23,1.81
30-Mar-2016,0.2,1.83
31-Mar-2016,0.21,1.78
01-Apr-2016,0.23,1.79
04-Apr-2016,0.23,1.78
05-Apr-2016,0.23,1.73
06-Apr-2016,0.23,1.76
07-Apr-2016,0.23,1.7
08-Apr-2016,0.23,1.72
11-Apr-2016,0.23,1.73
12-Apr-2016,0.22,1.79
13-Apr-2016,0.23,1.77
14-Apr-2016,0.22,1.8
15-Apr-2016,0.22,1.76
18-Apr-2016,0.22,1.78
19-Apr-2016,0.21,1.79
20-Apr-2016,0.23,1.85
21-Apr-2016,0.23,1.88
22-Apr-2016,0.23,1.89
25-Apr-2016,0.25,1.91
26-Apr-2016,0.24,1.94
27-Apr-2016,0.24,1.87
28-Apr-2016,0.22,1.84
29-Apr-2016,0.22,1.83
02-May-2016,0.22,1.88
03-May-2016,0.21,1.81
04-May-2016,0.19,1.79
05-May-2016,0.2,1.76
06-May-2016,0.19,1.79
09-May-2016,0.24,1.77
10-May-2016,0.24,1.77
11-May-2016,0.26,1.73
12-May-2016,0.27,1.75
13-May-2016,0.28,1.71
16-May-2016,0.28,1.75
17-May-2016,0.28,1.76
18-May-2016,0.3,1.87
19-May-2016,0.3,1.85
20-May-2016,0.32,1.85
23-May-2016,0.35,1.84
24-May-2016,0.35,1.86
25-May-2016,0.33,1.87
26-May-2016,0.3,1.83
27-May-2016,0.31,1.85
30-May-2016,0.31,1.85
31-May-2016,0.34,1.84
01-Jun-2016,0.3,1.85
02-Jun-2016,0.28,1.81
03-Jun-2016,0.29,1.71
06-Jun-2016,0.28,1.73
07-Jun-2016,0.28,1.72
08-Jun-2016,0.24,1.71
09-Jun-2016,0.25,1.68
10-Jun-2016,0.25,1.64
13-Jun-2016,0.27,1.62
14-Jun-2016,0.27,1.62
15-Jun-2016,0.26,1.6
16-Jun-2016,0.27,1.57
17-Jun-2016,0.26,1.62
20-Jun-2016,0.28,1.67
21-Jun-2016,0.27,1.71
22-Jun-2016,0.27,1.69
23-Jun-2016,0.3,1.74
24-Jun-2016,0.26,1.57
27-Jun-2016,0.27,1.46
28-Jun-2016,0.26,1.46
29-Jun-2016,0.26,1.5
30-Jun-2016,0.26,1.49
01-Jul-2016,0.27,1.46
04-Jul-2016,0.27,1.46
05-Jul-2016,0.28,1.37
06-Jul-2016,0.27,1.38
07-Jul-2016,0.29,1.4
08-Jul-2016,0.27,1.37
11-Jul-2016,0.31,1.43
12-Jul-2016,0.29,1.53
13-Jul-2016,0.31,1.48
14-Jul-2016,0.31,1.53
15-Jul-2016,0.31,1.6
18-Jul-2016,0.32,1.59
19-Jul-2016,0.31,1.56
20-Jul-2016,0.32,1.59
21-Jul-2016,0.31,1.57
22-Jul-2016,0.32,1.57
25-Jul-2016,0.32,1.58
26-Jul-2016,0.31,1.57
27-Jul-2016,0.31,1.52
28-Jul-2016,0.25,1.52
29-Jul-2016,0.27,1.46
01-Aug-2016,0.29,1.51
02-Aug-2016,0.29,1.55
03-Aug-2016,0.28,1.55
04-Aug-2016,0.26,1.51
05-Aug-2016,0.27,1.59
08-Aug-2016,0.31,1.59
09-Aug-2016,0.29,1.55
10-Aug-2016,0.28,1.5
11-Aug-2016,0.28,1.57
12-Aug-2016,0.28,1.51
15-Aug-2016,0.31,1.55
16-Aug-2016,0.27,1.57
17-Aug-2016,0.3,1.56
18-Aug-2016,0.29,1.53
19-Aug-2016,0.29,1.58
22-Aug-2016,0.29,1.55
23-Aug-2016,0.3,1.55
24-Aug-2016,0.31,1.56
25-Aug-2016,0.33,1.58
26-Aug-2016,0.33,1.62
29-Aug-2016,0.33,1.57
30-Aug-2016,0.33,1.57
31-Aug-2016,0.33,1.58
01-Sep-2016,0.33,1.57
02-Sep-2016,0.32,1.6
05-Sep-2016,0.32,1.6
06-Sep-2016,0.32,1.55
07-Sep-2016,0.34,1.54
08-Sep-2016,0.34,1.61
09-Sep-2016,0.34,1.67
12-Sep-2016,0.37,1.68
13-Sep-2016,0.36,1.73
14-Sep-2016,0.33,1.7
15-Sep-2016,0.29,1.71
16-Sep-2016,0.29,1.7
19-Sep-2016,0.3,1.7
20-Sep-2016,0.3,1.69
21-Sep-2016,0.22,1.66
22-Sep-2016,0.18,1.63
23-Sep-2016,0.18,1.62
26-Sep-2016,0.25,1.59
27-Sep-2016,0.26,1.56
28-Sep-2016,0.27,1.57
29-Sep-2016,0.26,1.56
30-Sep-2016,0.28,1.6
03-Oct-2016,0.32,1.63
04-Oct-2016,0.33,1.69
05-Oct-2016,0.32,1.72
06-Oct-2016,0.32,1.75
07-Oct-2016,0.32,1.73
10-Oct-2016,0.32,1.73
11-Oct-2016,0.35,1.77
12-Oct-2016,0.36,1.79
13-Oct-2016,0.29,1.75
14-Oct-2016,0.31,1.8
17-Oct-2016,0.34,1.77
18-Oct-2016,0.34,1.75
19-Oct-2016,0.34,1.76
20-Oct-2016,0.34,1.76
21-Oct-2016,0.33,1.74
24-Oct-2016,0.33,1.77
25-Oct-2016,0.34,1.77
26-Oct-2016,0.33,1.79
27-Oct-2016,0.29,1.85
28-Oct-2016,0.29,1.86
31-Oct-2016,0.34,1.84
01-Nov-2016,0.35,1.83
02-Nov-2016,0.36,1.81
03-Nov-2016,0.37,1.82
04-Nov-2016,0.37,1.79
07-Nov-2016,0.41,1.83
08-Nov-2016,0.43,1.88
09-Nov-2016,0.44,2.07
10-Nov-2016,0.47,2.15
11-Nov-2016,0.47,2.15
14-Nov-2016,0.54,2.23
15-Nov-2016,0.5,2.23
16-Nov-2016,0.46,2.22
17-Nov-2016,0.43,2.29
18-Nov-2016,0.43,2.34
21-Nov-2016,0.46,2.33
22-Nov-2016,0.48,2.31
23-Nov-2016,0.5,2.36
24-Nov-2016,0.5,2.36
25-Nov-2016,0.48,2.36
28-Nov-2016,0.48,2.32
29-Nov-2016,0.48,2.3
30-Nov-2016,0.48,2.37
01-Dec-2016,0.47,2.45
02-Dec-2016,0.48,2.4
05-Dec-2016,0.49,2.39
06-Dec-2016,0.49,2.39
07-Dec-2016,0.51,2.34
08-Dec-2016,0.5,2.4
09-Dec-2016,0.53,2.47
12-Dec-2016,0.51,2.49
13-Dec-2016,0.54,2.48
14-Dec-2016,0.54,2.54
15-Dec-2016,0.5,2.6
16-Dec-2016,0.5,2.6
19-Dec-2016,0.52,2.54
20-Dec-2016,0.52,2.57
21-Dec-2016,0.51,2.55
22-Dec-2016,0.5,2.55
23-Dec-2016,0.51,2.55
26-Dec-2016,0.51,2.55
27-Dec-2016,0.51,2.57
28-Dec-2016,0.52,2.51
29-Dec-2016,0.46,2.49
30-Dec-2016,0.5,2.45
02-Jan-2017,0.5,2.45
03-Jan-2017,0.53,2.45
04-Jan-2017,0.52,2.46
05-Jan-2017,0.51,2.37
06-Jan-2017,0.52,2.42
09-Jan-2017,0.5,2.38
10-Jan-2017,0.51,2.38
11-Jan-2017,0.51,2.38
12-Jan-2017,0.51,2.36
13-Jan-2017,0.52,2.4
16-Jan-2017,0.52,2.4
17-Jan-2017,0.54,2.33
18-Jan-2017,0.52,2.42
19-Jan-2017,0.51,2.47
20-Jan-2017,0.49,2.48
23-Jan-2017,0.51,2.41
24-Jan-2017,0.5,2.47
25-Jan-2017,0.49,2.53
26-Jan-2017,0.5,2.51
27-Jan-2017,0.51,2.49
30-Jan-2017,0.51,2.49
31-Jan-2017,0.52,2.45
01-Feb-2017,0.5,2.48
02-Feb-2017,0.51,2.48
03-Feb-2017,0.5,2.49
06-Feb-2017,0.53,2.42
07-Feb-2017,0.53,2.4
08-Feb-2017,0.53,2.34
09-Feb-2017,0.53,2.4
10-Feb-2017,0.54,2.41
13-Feb-2017,0.52,2.43
14-Feb-2017,0.54,2.47
15-Feb-2017,0.53,2.51
16-Feb-2017,0.52,2.45
17-Feb-2017,0.52,2.42
20-Feb-2017,0.52,2.42
21-Feb-2017,0.53,2.43
22-Feb-2017,0.52,2.42
23-Feb-2017,0.51,2.38
24-Feb-2017,0.51,2.31
27-Feb-2017,0.5,2.36
28-Feb-2017,0.53,2.36
01-Mar-2017,0.62,2.46
02-Mar-2017,0.66,2.49
03-Mar-2017,0.7,2.49
06-Mar-2017,0.73,2.49
07-Mar-2017,0.75,2.52
08-Mar-2017,0.72,2.57
09-Mar-2017,0.72,2.6
10-Mar-2017,0.73,2.58
13-Mar-2017,0.78,2.62
14-Mar-2017,0.77,2.6
15-Mar-2017,0.72,2.51
16-Mar-2017,0.72,2.53
17-Mar-2017,0.72,2.5
20-Mar-2017,0.75,2.47
21-Mar-2017,0.76,2.43
22-Mar-2017,0.76,2.4
23-Mar-2017,0.75,2.41
24-Mar-2017,0.77,2.4
27-Mar-2017,0.77,2.38
28-Mar-2017,0.77,2.42
29-Mar-2017,0.77,2.39
30-Mar-2017,0.77,2.42
31-Mar-2017,0.75,2.4
03-Apr-2017,0.78,2.35
04-Apr-2017,0.78,2.36
05-Apr-2017,0.79,2.34
06-Apr-2017,0.78,2.34
07-Apr-2017,0.81,2.38
10-Apr-2017,0.81,2.37
11-Apr-2017,0.81,2.32
12-Apr-2017,0.8,2.28
13-Apr-2017,0.8,2.24
14-Apr-2017,0.8,2.24
17-Apr-2017,0.82,2.26
18-Apr-2017,0.81,2.18
19-Apr-2017,0.8,2.21
20-Apr-2017,0.78,2.24
21-Apr-2017,0.78,2.24
24-Apr-2017,0.8,2.28
25-Apr-2017,0.81,2.35
26-Apr-2017,0.82,2.32
27-Apr-2017,0.8,2.3
28-Apr-2017,0.79,2.29
01-May-2017,0.82,2.33
02-May-2017,0.81,2.29
03-May-2017,0.84,2.33
04-May-2017,0.84,2.36
05-May-2017,0.88,2.36
08-May-2017,0.9,2.39
09-May-2017,0.9,2.42
10-May-2017,0.89,2.41
11-May-2017,0.87,2.39
12-May-2017,0.86,2.33
15-May-2017,0.89,2.34
16-May-2017,0.89,2.33
17-May-2017,0.89,2.22
18-May-2017,0.91,2.23
19-May-2017,0.9,2.23
22-May-2017,0.92,2.25
23-May-2017,0.91,2.29
24-May-2017,0.92,2.26
25-May-2017,0.92,2.25
26-May-2017,0.92,2.25
29-May-2017,0.92,2.25
30-May-2017,0.92,2.21
31-May-2017,0.96,2.21
01-Jun-2017,0.96,2.21
02-Jun-2017,0.96,2.15
05-Jun-2017,0.95,2.18
06-Jun-2017,0.96,2.14
07-Jun-2017,0.98,2.18
08-Jun-2017,0.99,2.19
09-Jun-2017,0.99,2.21
12-Jun-2017,0.97,2.21
13-Jun-2017,0.99,2.21
14-Jun-2017,0.99,2.15
15-Jun-2017,1,2.16
16-Jun-2017,1.01,2.16
19-Jun-2017,1.01,2.19
20-Jun-2017,1,2.16
21-Jun-2017,0.97,2.16
22-Jun-2017,0.94,2.15
23-Jun-2017,0.95,2.15
26-Jun-2017,0.98,2.14
27-Jun-2017,0.99,2.21
28-Jun-2017,1,2.22
29-Jun-2017,1.02,2.27
30-Jun-2017,1.01,2.31
03-Jul-2017,1.04,2.35
04-Jul-2017,1.04,2.35
05-Jul-2017,1.03,2.33
06-Jul-2017,1.02,2.37
07-Jul-2017,1.03,2.39
10-Jul-2017,1.03,2.38
11-Jul-2017,1.03,2.37
12-Jul-2017,1.03,2.33
13-Jul-2017,1.03,2.35
14-Jul-2017,1.02,2.33
17-Jul-2017,1.05,2.31
18-Jul-2017,1.05,2.27
19-Jul-2017,1.09,2.27
20-Jul-2017,1.13,2.27
21-Jul-2017,1.14,2.24
24-Jul-2017,1.15,2.26
25-Jul-2017,1.16,2.33
26-Jul-2017,1.11,2.29
27-Jul-2017,1.09,2.32
28-Jul-2017,1.06,2.3
31-Jul-2017,1.05,2.3
01-Aug-2017,1.06,2.26
02-Aug-2017,1.06,2.27
03-Aug-2017,1.06,2.24
04-Aug-2017,1.06,2.27
07-Aug-2017,1.01,2.26
08-Aug-2017,1.04,2.29
09-Aug-2017,1.04,2.24
10-Aug-2017,1.03,2.2
11-Aug-2017,1.01,2.19
14-Aug-2017,1.01,2.22
15-Aug-2017,1.02,2.27
16-Aug-2017,1,2.23
17-Aug-2017,0.98,2.19
18-Aug-2017,1,2.19
21-Aug-2017,0.99,2.18
22-Aug-2017,0.99,2.22
23-Aug-2017,0.98,2.17
24-Aug-2017,1,2.19
25-Aug-2017,1.01,2.17
28-Aug-2017,0.97,2.16
29-Aug-2017,1.01,2.13
30-Aug-2017,1.01,2.15
31-Aug-2017,0.99,2.12
01-Sep-2017,1,2.16
04-Sep-2017,1,2.16
05-Sep-2017,1.01,2.07
06-Sep-2017,1.05,2.1
07-Sep-2017,1.03,2.05
08-Sep-2017,1.02,2.06
11-Sep-2017,1.04,2.14
12-Sep-2017,1.02,2.17
13-Sep-2017,1.02,2.2
14-Sep-2017,1.03,2.2
15-Sep-2017,1.03,2.2
18-Sep-2017,1.04,2.23
