Bank of England | Database,,,,
Date,"Forward exchange rate, 1 month, US$ into Sterling                          XUDLDS1","Forward exchange rate, 3 month, US$ into Sterling                          XUDLDS3","Forward exchange rate, 6 month, US$ into Sterling                          XUDLDS6","Forward exchange rate, 12 month, US$ into Sterling                          XUDLDSY"
25 Jul 06,1.8484,1.8509,1.8544,1.8593
24 Jul 06,1.8515,1.8539,1.8573,1.8622
21 Jul 06,1.8604,1.8629,1.8661,1.8704
20 Jul 06,1.8525,1.8553,1.8588,1.8635
19 Jul 06,1.841,1.8439,1.8476,1.853
18 Jul 06,1.8269,1.8295,1.8333,1.8386
17 Jul 06,1.8207,1.8234,1.8273,1.8334
14 Jul 06,1.8357,1.8385,1.8424,1.8483
13 Jul 06,1.8438,1.8467,1.8507,1.8567
12 Jul 06,1.8336,1.8365,1.8406,1.8467
11 Jul 06,1.8437,1.8465,1.8507,1.8566
10 Jul 06,1.8424,1.8451,1.8493,1.8554
07 Jul 06,1.852,1.8548,1.8591,1.8655
06 Jul 06,1.8377,1.8406,1.8448,1.8514
05 Jul 06,1.8344,1.8374,1.8416,1.8481
04 Jul 06,1.848,1.8506,1.8548,1.8607
03 Jul 06,1.8455,1.8481,1.852,1.8575
30 Jun 06,1.8507,1.8533,1.8573,1.863
29 Jun 06,1.8138,1.8166,1.8208,1.8269
28 Jun 06,1.8176,1.8203,1.8242,1.8299
27 Jun 06,1.825,1.8276,1.8316,1.8371
26 Jun 06,1.8191,1.8218,1.8259,1.8316
23 Jun 06,1.8204,1.8231,1.8271,1.8331
22 Jun 06,1.8297,1.8323,1.8362,1.8418
21 Jun 06,1.8446,1.8472,1.8509,1.8562
20 Jun 06,1.8429,1.8454,1.8489,1.854
19 Jun 06,1.8389,1.8415,1.8451,1.8505
16 Jun 06,1.8512,1.8537,1.8573,1.8625
15 Jun 06,1.8505,1.853,1.8568,1.8624
14 Jun 06,1.8475,1.85,1.8535,1.859
13 Jun 06,1.8375,1.8398,1.843,1.8478
12 Jun 06,1.8433,1.8456,1.8489,1.8539
09 Jun 06,1.8438,1.8461,1.8494,1.8544
08 Jun 06,1.8397,1.842,1.8451,1.85
07 Jun 06,1.8557,1.858,1.861,1.8655
06 Jun 06,1.8607,1.8628,1.8658,1.8702
05 Jun 06,1.8779,1.8799,1.8826,1.8866
02 Jun 06,1.8868,1.8888,1.8915,1.8956
01 Jun 06,1.869,1.8711,1.8742,1.8788
31 May 06,1.8721,1.8742,1.877,1.8813
30 May 06,1.8865,1.8885,1.8914,1.8956
26 May 06,1.8558,1.8578,1.8607,1.8649
25 May 06,1.8719,1.8739,1.8768,1.881
24 May 06,1.8681,1.8701,1.8729,1.8769
23 May 06,1.8835,1.8855,1.8883,1.8923
22 May 06,1.8815,1.8834,1.8862,1.8899
19 May 06,1.8719,1.8738,1.8764,1.8799
18 May 06,1.8916,1.8934,1.8959,1.8992
17 May 06,1.8866,1.8884,1.8908,1.8943
16 May 06,1.8865,1.8882,1.8907,1.894
15 May 06,1.883,1.8847,1.8871,1.8903
12 May 06,1.8911,1.8928,1.8952,1.8984
11 May 06,1.8803,1.882,1.8845,1.8882
10 May 06,1.8646,1.8664,1.8689,1.8728
09 May 06,1.8665,1.8681,1.8707,1.8744
08 May 06,1.8595,1.8612,1.8637,1.8676
05 May 06,1.86,1.8617,1.8642,1.868
