data source: https://au.investing.com/indices/us-spx-500-futures-historical-data,,,,,,
,,,,,,
Date,Price,Open,High,Low,Vol.,Change %
"Oct 15, 2008",903.25,"1,004.00","1,008.50",897.25,3.83M,-9.88
"Oct 16, 2008",941,903.5,950,865.25,5.07M,4.18
"Oct 17, 2008",933.5,941,987.75,908,3.82M,-0.8
"Oct 20, 2008",990.5,937.5,992.75,925.5,2.44M,6.11
"Oct 21, 2008",959.25,992.75,992.75,951,2.64M,-3.15
"Oct 22, 2008",902.75,958.5,969.25,872.5,3.29M,-5.89
"Oct 23, 2008",915.25,904.5,923.25,856,4.06M,1.38
"Oct 24, 2008",866,914.5,917.25,840.25,3.32M,-5.38
"Oct 27, 2008",834.75,864.25,894,825,2.93M,-3.61
"Oct 28, 2008",938.75,836.5,942.75,827.25,3.77M,12.46
"Oct 29, 2008",927,938.75,971.25,914.25,3.24M,-1.25
"Oct 30, 2008",961.5,927.75,968.5,926.75,2.93M,3.72
"Oct 31, 2008",967.25,959.75,984,940,2.76M,0.6
"Nov 03, 2008",969.5,965.75,979.75,957,1.52M,0.23
"Nov 04, 2008","1,003.25",969.5,"1,006.75",964,2.33M,3.48
"Nov 05, 2008",958,"1,002.50","1,008.50",947,2.74M,-4.51
"Nov 06, 2008",904.5,957.5,958,897,3.51M,-5.58
"Nov 07, 2008",936.25,903.5,937.5,901,2.70M,3.51
"Nov 10, 2008",921.5,941,962.5,905.5,2.13M,-1.58
"Nov 11, 2008",893,919.5,927.25,882.75,2.68M,-3.09
"Nov 12, 2008",853.5,893.5,911,848.5,3.00M,-4.42
"Nov 13, 2008",907.75,854,913.75,816.75,4.45M,6.36
"Nov 14, 2008",861.5,907.5,918,860.25,3.37M,-5.1
"Nov 17, 2008",851,862,881.75,847,2.80M,-1.22
"Nov 18, 2008",866.5,850.75,869,824.75,3.28M,1.82
"Nov 19, 2008",812.5,865.25,866,804.25,3.43M,-6.23
"Nov 20, 2008",748.25,810.5,820.75,745,4.47M,-7.91
"Nov 21, 2008",792,749.75,802.25,739,4.28M,5.85
"Nov 24, 2008",848,801,866.25,783.25,3.41M,7.07
"Nov 25, 2008",853.25,847.25,874,833.5,3.12M,0.62
"Nov 26, 2008",886.25,853,887.75,829.5,2.18M,3.87
"Nov 28, 2008",895.25,886.5,897,875,889.73K,1.02
"Dec 01, 2008",815.75,897.5,897.5,813,2.63M,-8.88
"Dec 02, 2008",849,816,850.75,813,3.24M,4.08
"Dec 03, 2008",868.5,848.5,873.75,826,3.33M,2.3
"Dec 04, 2008",847.5,869,875.5,832,2.83M,-2.42
"Dec 05, 2008",872.5,847.5,879.5,817,3.22M,2.95
"Dec 08, 2008",904.75,872.25,919.25,867.5,2.65M,3.7
"Dec 09, 2008",889.5,906.25,916.25,884.5,2.63M,-1.69
"Dec 10, 2008",895.75,890.5,908.75,884.5,2.58M,0.7
"Dec 11, 2008",875,898.25,905,868.25,1.70M,-2.32
"Dec 12, 2008",886,873,887.25,829,1.22M,1.26
"Dec 15, 2008",873.25,883.5,894,857.25,846.06K,-1.44
"Dec 16, 2008",913.5,873.5,916,869.5,770.14K,4.61
"Dec 17, 2008",904.25,913.75,919.25,887.5,598.51K,-1.01
"Dec 18, 2008",895.5,908,912.75,876.25,442.54K,-0.97
"Dec 19, 2008",889.74,894.25,901,885.5,56.29K,-0.64
"Dec 22, 2008",871.25,884.25,891.5,852.75,1.18M,-2.08
"Dec 23, 2008",858.5,871.25,878,855.25,995.89K,-1.46
"Dec 24, 2008",865,859.25,866.5,856,239.10K,0.76
"Dec 26, 2008",869,866.5,871.75,862.75,201.65K,0.46
"Dec 29, 2008",870.5,869,873.5,853.25,614.65K,0.17
"Dec 30, 2008",888.25,870.25,889,868.75,777.05K,2.04
"Dec 31, 2008",900,888,908,886.5,920.26K,1.32
"Jan 02, 2009",925.5,900,932.75,896.5,1.10M,2.83
"Jan 05, 2009",927.5,924.75,934.25,916.5,1.61M,0.22
"Jan 06, 2009",930.5,927.25,942.75,923.5,1.91M,0.32
"Jan 07, 2009",905.25,930.25,931.75,898.75,1.96M,-2.71
"Jan 08, 2009",906.75,905,907.75,891.5,1.78M,0.17
"Jan 09, 2009",885.5,906.75,914.75,882.75,2.05M,-2.34
"Jan 12, 2009",868,885,885.5,860.25,1.65M,-1.98
"Jan 13, 2009",868.5,868.5,874,857,2.28M,0.06
"Jan 14, 2009",839.75,868.75,875,832.5,2.75M,-3.31
"Jan 15, 2009",839.25,839.5,848.5,812.75,3.37M,-0.06
"Jan 16, 2009",848.5,841.75,857.75,826.25,2.82M,1.1
"Jan 20, 2009",806,851.75,865.75,797.5,2.84M,-5.01
"Jan 21, 2009",836.75,806.75,838.5,800.5,2.86M,3.82
"Jan 22, 2009",825.5,837,844,807.5,3.06M,-1.34
"Jan 23, 2009",823.5,824.25,836,799.5,2.60M,-0.24
"Jan 26, 2009",830.75,823.5,849.5,810.75,2.25M,0.88
"Jan 27, 2009",839.25,833.5,847.5,831.25,1.93M,1.02
"Jan 28, 2009",871.5,840.25,876,837.75,2.31M,3.84
"Jan 29, 2009",842.75,871.5,871.75,840.25,2.04M,-3.3
"Jan 30, 2009",822.5,843,849,817.5,2.47M,-2.4
"Feb 02, 2009",821.25,823.75,827.5,806.25,1.97M,-0.15
"Feb 03, 2009",831.5,821.75,839.75,816,2.09M,1.25
"Feb 04, 2009",829.75,831.75,849.5,826,2.21M,-0.21
"Feb 05, 2009",840.5,830.5,849,816.75,2.62M,1.3
"Feb 06, 2009",867.75,841.25,869.25,836.75,2.42M,3.24
"Feb 09, 2009",865,868,873,852.75,1.76M,-0.32
"Feb 10, 2009",827,864.25,866,819.5,3.21M,-4.39
"Feb 11, 2009",831.5,826.5,836.25,819.5,2.29M,0.54
"Feb 12, 2009",835.5,831,836.75,805.5,3.19M,0.48
"Feb 13, 2009",820,835,840.5,818.75,2.03M,-1.86
"Feb 17, 2009",785.5,814,818.75,785.5,3.00M,-4.21
"Feb 18, 2009",779.5,786.75,796.25,776.5,2.73M,-0.76
"Feb 19, 2009",779.5,780.25,796.75,775,2.41M,0
"Feb 20, 2009",769.5,778.5,779.5,752.5,3.14M,-1.28
"Feb 23, 2009",745,770,786.5,739.75,2.74M,-3.18
"Feb 24, 2009",768.75,745,774.75,743.25,2.75M,3.19
"Feb 25, 2009",761.5,769,779.5,751.25,3.20M,-0.94
"Feb 26, 2009",752,761,779,750.25,2.50M,-1.25
"Feb 27, 2009",734.25,752.25,756,729.5,3.02M,-2.36
"Mar 02, 2009",705.5,731.25,733.75,698.75,2.89M,-3.92
"Mar 03, 2009",689.5,705,715.25,688.75,3.13M,-2.27
"Mar 04, 2009",708.5,690.5,723.75,681.5,3.17M,2.76
"Mar 05, 2009",686,709.5,711.75,676.25,3.34M,-3.18
"Mar 06, 2009",687.75,686.25,699.25,665.75,3.33M,0.26
"Mar 09, 2009",676,688.75,694.75,670.75,2.72M,-1.71
"Mar 10, 2009",716,674.75,721.75,673.25,3.29M,5.92
"Mar 11, 2009",720.5,715.75,732.5,712,3.21M,0.63
"Mar 12, 2009",751.5,721.25,753,711.25,1.98M,4.3
"Mar 13, 2009",757.75,750.75,761.25,742.25,1.08M,0.83
"Mar 16, 2009",757.25,754.75,774.75,750,827.06K,-0.07
"Mar 17, 2009",778.75,756.5,780.75,749.5,700.06K,2.84
"Mar 18, 2009",795.5,779,804,765.5,561.49K,2.15
"Mar 19, 2009",784.25,794.5,805.5,781.5,380.78K,-1.41
"Mar 20, 2009",789.4,784.25,789.75,775,36.84K,0.66
"Mar 23, 2009",817.25,766.75,821,765.5,2.92M,3.53
"Mar 24, 2009",803.5,818,821,765.5,2.43M,-1.68
"Mar 25, 2009",808.25,803.25,823.5,787,3.12M,0.59
"Mar 26, 2009",827.25,807.5,830.5,807.25,2.73M,2.35
"Mar 27, 2009",816,826.75,830,809.5,2.21M,-1.36
"Mar 30, 2009",784.25,812.5,815.25,775.5,2.26M,-3.89
"Mar 31, 2009",794.75,784.5,807,784,2.69M,1.34
"Apr 01, 2009",809.25,790.5,810.25,779,2.61M,1.82
"Apr 02, 2009",835.5,809,842.25,807.25,2.98M,3.24
"Apr 03, 2009",840.5,835.25,844.5,822.75,2.17M,0.6
"Apr 06, 2009",830.5,840,848,818.75,2.00M,-1.19
"Apr 07, 2009",814,831,833.75,810.75,2.10M,-1.99
"Apr 08, 2009",822.5,815,825.25,802.25,2.09M,1.04
"Apr 09, 2009",852.5,823.25,854.5,822.25,2.08M,3.65
"Apr 13, 2009",854,848.75,861.25,841.5,1.64M,0.18
"Apr 14, 2009",840.25,853,857.5,836.25,2.35M,-1.61
"Apr 15, 2009",848.5,837.75,850.5,831.5,2.18M,0.98
"Apr 16, 2009",861.5,848.5,867,840.25,2.59M,1.53
"Apr 17, 2009",866.75,861.5,872,853.75,1.87M,0.61
"Apr 20, 2009",833,865.5,865.5,828.75,2.22M,-3.89
"Apr 21, 2009",847.75,831.5,848.75,823,2.69M,1.77
"Apr 22, 2009",837,847.75,858.75,835.25,2.93M,-1.27
"Apr 23, 2009",848.75,836,850,831.25,2.49M,1.4
"Apr 24, 2009",866.5,848.5,868.75,841.5,2.41M,2.09
"Apr 27, 2009",856.75,863.25,865.75,846.75,2.46M,-1.13
"Apr 28, 2009",851.75,855,861.5,838.5,2.22M,-0.58
"Apr 29, 2009",869,850.25,879.25,849.25,2.42M,2.03
"Apr 30, 2009",870,868.5,887,864.5,2.71M,0.12
"May 01, 2009",876,866,878.25,862.5,1.80M,0.69
"May 04, 2009",902.75,876,904.75,876,2.17M,3.05
"May 05, 2009",903.5,902.75,905,893.5,2.00M,0.08
"May 06, 2009",917.25,903,918,891,2.65M,1.52
"May 07, 2009",907,916.75,929.5,898,2.74M,-1.12
"May 08, 2009",924.75,907.25,927.75,903,2.64M,1.96
"May 11, 2009",909,921,923,905.75,2.06M,-1.7
"May 12, 2009",906.75,908.75,915.25,894,2.53M,-0.25
"May 13, 2009",885.25,907.5,911.25,880,2.46M,-2.37
"May 14, 2009",889.5,885,896.75,878.75,2.20M,0.48
"May 15, 2009",883,890,895.5,876.75,2.20M,-0.73
"May 18, 2009",907,882.25,908.75,875.25,1.93M,2.72
"May 19, 2009",906.5,907.75,915.75,903.5,1.98M,-0.06
"May 20, 2009",900,905.75,923.5,899.25,2.78M,-0.72
"May 21, 2009",888.75,900,901,877.75,2.39M,-1.25
"May 22, 2009",885,888.75,896,882,1.65M,-0.42
"May 26, 2009",908.75,885,911,876.75,2.59M,2.68
"May 27, 2009",892.5,908,914,890.5,2.40M,-1.79
"May 28, 2009",905,892.25,908.75,886.25,2.69M,1.4
"May 29, 2009",918,905,927.75,902.25,2.01M,1.44
"Jun 01, 2009",939,920.25,947.25,916.5,2.20M,2.29
"Jun 02, 2009",942.5,939,949,934.5,1.95M,0.37
"Jun 03, 2009",931.75,942.75,945.75,922.5,1.98M,-1.14
"Jun 04, 2009",940.5,931,942,928,1.79M,0.94
"Jun 05, 2009",940.5,941,957.5,933.25,2.40M,0
"Jun 08, 2009",938.75,939.5,946.5,925.5,1.98M,-0.19
"Jun 09, 2009",939.5,938.75,947,934.25,1.93M,0.08
"Jun 10, 2009",940.5,939.25,955,927,2.64M,0.11
"Jun 11, 2009",942,939.75,956.5,936.75,1.57M,0.16
"Jun 12, 2009",944.75,941,946.75,935.25,761.32K,0.29
"Jun 15, 2009",923.5,942.75,942.75,919.25,747.40K,-2.25
"Jun 16, 2009",912,923.75,928.75,910.75,651.37K,-1.25
"Jun 17, 2009",909.75,912.5,918.5,903.5,398.54K,-0.25
"Jun 18, 2009",917.75,910.25,922,907.5,308.17K,0.88
"Jun 19, 2009",926.15,917.25,927.25,916.25,40.08K,0.92
"Jun 22, 2009",888.5,914.5,919.25,887.75,2.04M,-4.07
"Jun 23, 2009",890.25,888.75,894.5,884.25,1.83M,0.2
"Jun 24, 2009",898,890.5,906.5,888.25,1.75M,0.87
"Jun 25, 2009",916.5,898,917.75,891,2.28M,2.06
"Jun 26, 2009",914,917,919,908.5,1.41M,-0.27
"Jun 29, 2009",921.25,913,924,907.25,1.35M,0.79
"Jun 30, 2009",915.5,921.5,926.25,908.25,2.06M,-0.62
"Jul 01, 2009",919.25,915.75,928.25,913.5,1.53M,0.41
"Jul 02, 2009",893.25,919.25,919.75,892.75,1.85M,-2.83
"Jul 06, 2009",895.5,892,896.25,882,1.74M,0.25
"Jul 07, 2009",879.25,895.75,898.25,875.25,1.93M,-1.81
"Jul 08, 2009",873.75,879.5,883.5,865.25,2.50M,-0.63
"Jul 09, 2009",879,874,884.5,873.75,1.78M,0.6
"Jul 10, 2009",874.25,878.75,880.25,868.75,1.83M,-0.54
"Jul 13, 2009",895.5,874.75,897.75,865.5,2.05M,2.43
"Jul 14, 2009",901.5,895.5,904,892.5,2.01M,0.67
"Jul 15, 2009",927.25,906.75,930.75,906.5,2.19M,2.86
"Jul 16, 2009",935.75,925.75,940.75,921,2.19M,0.92
"Jul 17, 2009",937,935.25,938.75,928,1.53M,0.13
"Jul 20, 2009",949,937,949.25,933.75,1.57M,1.28
"Jul 21, 2009",953.5,947.75,956.25,939.5,1.89M,0.47
"Jul 22, 2009",949.5,951.75,956.75,943.5,2.05M,-0.42
"Jul 23, 2009",969,950.25,976.5,948.75,2.30M,2.05
"Jul 24, 2009",977.75,965,979,962.5,1.68M,0.9
"Jul 27, 2009",980,977,984,969,1.52M,0.23
"Jul 28, 2009",976,978.5,981.5,966,1.93M,-0.41
"Jul 29, 2009",975,975.25,976,964,1.87M,-0.1
"Jul 30, 2009",982.25,974,994,973.5,2.20M,0.74
"Jul 31, 2009",984.5,982.25,990.5,978.25,2.08M,0.23
"Aug 03, 2009","1,000.75",982.75,"1,001.25",982,1.75M,1.65
"Aug 04, 2009","1,004.75","1,000.25","1,005.00",992,1.87M,0.4
"Aug 05, 2009","1,000.75","1,004.50","1,006.50",991.25,1.86M,-0.4
"Aug 06, 2009",995,"1,000.25","1,007.75",989.75,1.73M,-0.57
"Aug 07, 2009","1,006.50",994.75,"1,016.00",990,1.98M,1.16
"Aug 10, 2009","1,007.50","1,005.75","1,007.75",998.25,1.19M,0.1
"Aug 11, 2009",993,"1,007.00","1,010.75",990,1.61M,-1.44
"Aug 12, 2009","1,002.25",992.5,"1,011.25",985.75,2.04M,0.93
"Aug 13, 2009","1,013.50","1,002.25","1,015.25",998,1.83M,1.12
"Aug 14, 2009","1,005.75","1,013.00","1,015.75",992.25,1.84M,-0.76
"Aug 17, 2009",978.25,"1,004.25","1,004.25",975.5,2.20M,-2.73
"Aug 18, 2009",989.5,978.25,990,976.25,1.75M,1.15
"Aug 19, 2009",997,989.5,998.75,976.75,2.13M,0.76
"Aug 20, 2009","1,004.75",996.75,"1,007.75",994.25,1.64M,0.78
"Aug 21, 2009","1,025.25","1,004.50","1,027.00",996.5,1.93M,2.04
"Aug 24, 2009","1,024.50","1,025.00","1,035.00","1,021.25",1.73M,-0.07
"Aug 25, 2009","1,026.00","1,024.25","1,038.00","1,018.25",2.07M,0.15
"Aug 26, 2009","1,026.75","1,025.75","1,032.00","1,020.25",1.89M,0.07
"Aug 27, 2009","1,029.25","1,026.25","1,032.75","1,014.75",2.07M,0.24
"Aug 28, 2009","1,027.50","1,029.25","1,038.75","1,022.00",1.57M,-0.17
"Aug 31, 2009","1,019.75","1,026.50","1,031.00","1,013.25",1.65M,-0.75
"Sep 01, 2009",996.5,"1,021.00","1,027.75",995.25,3.21M,-2.28
"Sep 02, 2009",994.25,996.25,"1,001.00",991,1.92M,-0.23
"Sep 03, 2009","1,001.75",994,"1,004.25",991.25,1.40M,0.75
"Sep 04, 2009","1,014.00","1,001.50","1,016.25","1,000.00",1.63M,1.22
"Sep 08, 2009","1,025.00","1,013.50","1,027.00","1,012.25",1.53M,1.08
"Sep 09, 2009","1,032.50","1,024.50","1,036.25","1,018.75",2.09M,0.73
"Sep 10, 2009","1,041.75","1,032.50","1,044.00","1,027.50",1.45M,0.9
"Sep 11, 2009","1,041.50","1,041.25","1,048.25","1,038.00",827.07K,-0.02
"Sep 14, 2009","1,048.00","1,040.50","1,049.75","1,030.00",640.19K,0.62
"Sep 15, 2009","1,050.25","1,047.50","1,056.50","1,042.75",610.39K,0.21
"Sep 16, 2009","1,068.00","1,050.25","1,068.75","1,048.75",431.77K,1.69
"Sep 17, 2009","1,067.50","1,067.75","1,076.50","1,061.00",345.00K,-0.05
"Sep 18, 2009","1,071.57","1,067.25","1,073.00","1,060.75",45.28K,0.38
"Sep 21, 2009","1,060.50","1,059.25","1,062.75","1,051.50",1.70M,-1.03
"Sep 22, 2009","1,067.25","1,060.00","1,069.25","1,059.50",1.41M,0.64
"Sep 23, 2009","1,059.00","1,067.25","1,075.75","1,055.25",2.13M,-0.77
"Sep 24, 2009","1,044.25","1,058.50","1,064.00","1,041.00",2.32M,-1.39
"Sep 25, 2009","1,041.00","1,044.00","1,049.50","1,036.25",1.89M,-0.31
"Sep 28, 2009","1,059.00","1,042.25","1,061.00","1,035.75",1.52M,1.73
"Sep 29, 2009","1,054.75","1,059.25","1,065.75","1,053.25",1.65M,-0.4
"Sep 30, 2009","1,053.00","1,054.75","1,063.25","1,041.50",2.85M,-0.17
"Oct 01, 2009","1,027.50","1,053.50","1,056.00","1,024.50",2.76M,-2.42
"Oct 02, 2009","1,021.75","1,027.00","1,027.75","1,012.00",2.56M,-0.56
"Oct 05, 2009","1,036.50","1,021.75","1,038.50","1,019.50",1.68M,1.44
"Oct 06, 2009","1,048.50","1,036.75","1,056.75","1,035.50",2.16M,1.16
"Oct 07, 2009","1,053.50","1,048.25","1,054.75","1,045.25",1.69M,0.48
"Oct 08, 2009","1,063.75","1,053.50","1,067.25","1,053.25",1.87M,0.97
"Oct 09, 2009","1,068.00","1,063.25","1,068.50","1,058.50",1.33M,0.4
"Oct 12, 2009","1,071.50","1,067.75","1,076.75","1,067.00",1.06M,0.33
"Oct 13, 2009","1,068.75","1,071.00","1,074.25","1,063.00",1.52M,-0.26
"Oct 14, 2009","1,087.75","1,072.75","1,089.75","1,072.75",1.97M,1.78
"Oct 15, 2009","1,089.75","1,087.50","1,093.25","1,080.50",1.84M,0.18
"Oct 16, 2009","1,082.00","1,090.25","1,095.50","1,077.50",2.02M,-0.71
"Oct 19, 2009","1,091.00","1,080.25","1,096.75","1,076.25",1.56M,0.83
"Oct 20, 2009","1,089.50","1,089.75","1,099.00","1,082.00",1.99M,-0.14
"Oct 21, 2009","1,078.00","1,089.00","1,098.50","1,072.50",2.42M,-1.06
"Oct 22, 2009","1,090.75","1,076.50","1,092.25","1,070.25",2.18M,1.18
"Oct 23, 2009","1,077.00","1,090.50","1,095.25","1,071.50",2.35M,-1.26
"Oct 26, 2009","1,066.50","1,076.50","1,088.50","1,061.25",2.34M,-0.97
"Oct 27, 2009","1,060.50","1,066.25","1,069.75","1,057.00",2.46M,-0.56
"Oct 28, 2009","1,038.50","1,061.00","1,063.00","1,038.00",2.84M,-2.07
"Oct 29, 2009","1,061.50","1,038.75","1,064.00","1,037.25",2.30M,2.21
"Oct 30, 2009","1,033.00","1,061.25","1,062.75","1,029.50",3.38M,-2.68
"Nov 02, 2009","1,039.00","1,031.25","1,049.50","1,026.00",2.78M,0.58
"Nov 03, 2009","1,041.75","1,039.25","1,044.00","1,026.50",2.32M,0.26
"Nov 04, 2009","1,047.00","1,041.75","1,058.50","1,040.75",2.36M,0.5
"Nov 05, 2009","1,063.25","1,046.75","1,064.00","1,039.00",1.95M,1.55
"Nov 06, 2009","1,066.25","1,063.25","1,069.50","1,053.50",2.08M,0.28
"Nov 09, 2009","1,091.75","1,065.75","1,092.00","1,065.00",1.83M,2.39
"Nov 10, 2009","1,092.00","1,091.50","1,094.50","1,085.00",1.81M,0.02
"Nov 11, 2009","1,096.25","1,091.75","1,103.25","1,091.25",1.80M,0.39
"Nov 12, 2009","1,087.25","1,096.00","1,101.00","1,082.50",2.02M,-0.82
"Nov 13, 2009","1,091.50","1,087.50","1,096.00","1,082.75",1.48M,0.39
"Nov 16, 2009","1,106.25","1,092.00","1,112.25","1,091.00",1.99M,1.35
"Nov 17, 2009","1,107.50","1,106.25","1,109.00","1,100.00",1.52M,0.11
"Nov 18, 2009","1,108.50","1,107.50","1,110.75","1,100.75",1.48M,0.09
"Nov 19, 2009","1,094.25","1,108.50","1,109.50","1,086.50",2.05M,-1.29
"Nov 20, 2009","1,090.00","1,094.00","1,095.00","1,083.50",1.45M,-0.39
"Nov 23, 2009","1,103.75","1,089.75","1,111.50","1,089.00",1.55M,1.26
"Nov 24, 2009","1,103.00","1,103.00","1,111.50","1,089.00",1.58M,-0.07
"Nov 25, 2009","1,109.00","1,103.25","1,111.25","1,102.25",1.08M,0.54
"Nov 27, 2009","1,089.50","1,108.75","1,111.25","1,067.00",1.70M,-1.76
"Nov 30, 2009","1,094.75","1,091.50","1,098.00","1,084.50",2.02M,0.48
"Dec 01, 2009","1,108.50","1,092.75","1,111.75","1,092.25",1.84M,1.26
"Dec 02, 2009","1,108.00","1,108.25","1,115.50","1,104.25",1.67M,-0.05
"Dec 03, 2009","1,098.00","1,107.75","1,117.00","1,097.50",2.05M,-0.9
"Dec 04, 2009","1,108.00","1,097.75","1,119.00","1,095.25",2.93M,0.91
"Dec 07, 2009","1,103.75","1,108.00","1,110.75","1,098.75",1.57M,-0.38
"Dec 08, 2009","1,090.00","1,104.75","1,107.50","1,087.75",2.25M,-1.25
"Dec 09, 2009","1,095.50","1,090.00","1,097.50","1,085.00",2.24M,0.5
"Dec 10, 2009","1,102.00","1,095.00","1,106.25","1,092.50",1.33M,0.59
"Dec 11, 2009","1,108.00","1,102.50","1,110.50","1,101.25",798.58K,0.54
"Dec 14, 2009","1,113.50","1,107.50","1,118.00","1,104.50",757.74K,0.5
"Dec 15, 2009","1,108.75","1,112.75","1,115.75","1,105.25",629.38K,-0.43
"Dec 16, 2009","1,110.50","1,108.50","1,116.75","1,107.75",401.78K,0.16
"Dec 17, 2009","1,099.00","1,110.25","1,111.00","1,095.75",346.53K,-1.04
"Dec 18, 2009","1,102.38","1,099.25","1,107.50","1,098.50",58.32K,0.31
"Dec 21, 2009","1,108.25","1,098.75","1,113.25","1,096.50",1.16M,0.53
"Dec 22, 2009","1,113.50","1,108.00","1,115.75","1,107.25",930.91K,0.47
"Dec 23, 2009","1,115.50","1,113.25","1,120.00","1,111.25",727.76K,0.18
"Dec 24, 2009","1,122.00","1,115.25","1,122.50","1,114.75",248.98K,0.58
"Dec 28, 2009","1,123.00","1,120.50","1,126.25","1,117.50",474.29K,0.09
"Dec 29, 2009","1,121.75","1,122.75","1,128.50","1,120.50",579.34K,-0.11
"Dec 30, 2009","1,122.00","1,121.25","1,122.50","1,113.00",596.89K,0.02
"Dec 31, 2009","1,110.75","1,121.75","1,125.25","1,109.75",638.86K,-1
"Jan 04, 2010","1,128.75","1,113.75","1,129.75","1,113.25",1.29M,1.62
"Jan 05, 2010","1,132.25","1,128.25","1,133.00","1,125.00",1.38M,0.31
"Jan 06, 2010","1,133.00","1,131.50","1,135.50","1,127.25",1.26M,0.07
"Jan 07, 2010","1,137.50","1,133.00","1,138.75","1,127.00",1.57M,0.4
"Jan 08, 2010","1,141.50","1,137.25","1,141.75","1,131.00",1.53M,0.35
"Jan 11, 2010","1,142.50","1,141.75","1,148.00","1,137.75",1.46M,0.09
"Jan 12, 2010","1,134.00","1,141.25","1,143.00","1,127.75",2.12M,-0.74
"Jan 13, 2010","1,141.50","1,134.25","1,145.25","1,129.25",2.13M,0.66
"Jan 14, 2010","1,145.25","1,141.50","1,147.00","1,138.25",1.36M,0.33
"Jan 15, 2010","1,132.25","1,146.75","1,147.25","1,127.50",2.06M,-1.14
"Jan 19, 2010","1,145.75","1,131.75","1,147.00","1,126.25",1.93M,1.19
"Jan 20, 2010","1,134.00","1,145.00","1,146.50","1,125.25",2.39M,-1.03
"Jan 21, 2010","1,111.00","1,134.50","1,139.25","1,110.25",3.44M,-2.03
"Jan 22, 2010","1,091.00","1,109.75","1,115.75","1,086.25",3.54M,-1.8
"Jan 25, 2010","1,092.50","1,094.00","1,103.00","1,089.75",2.08M,0.14
"Jan 26, 2010","1,087.25","1,094.00","1,100.00","1,081.00",2.45M,-0.48
"Jan 27, 2010","1,094.50","1,087.50","1,096.25","1,078.50",2.63M,0.67
"Jan 28, 2010","1,079.25","1,094.50","1,103.50","1,074.25",3.05M,-1.39
"Jan 29, 2010","1,070.50","1,081.00","1,093.25","1,066.50",3.07M,-0.81
"Feb 01, 2010","1,086.25","1,070.00","1,086.50","1,068.00",1.90M,1.47
"Feb 02, 2010","1,097.25","1,086.00","1,101.50","1,082.00",2.10M,1.01
"Feb 03, 2010","1,096.50","1,097.00","1,100.25","1,090.50",1.88M,-0.07
"Feb 04, 2010","1,061.75","1,096.25","1,098.25","1,059.25",3.30M,-3.17
"Feb 05, 2010","1,059.75","1,061.75","1,065.00","1,040.75",3.98M,-0.19
"Feb 08, 2010","1,056.00","1,062.00","1,068.50","1,053.00",2.06M,-0.35
"Feb 09, 2010","1,066.25","1,055.50","1,077.00","1,054.00",3.01M,0.97
"Feb 10, 2010","1,063.25","1,066.50","1,072.50","1,056.25",2.20M,-0.28
"Feb 11, 2010","1,076.60","1,063.50","1,078.00","1,057.50",2.26M,1.26
"Feb 12, 2010","1,079.00","1,076.25","1,079.75","1,060.00",2.75M,0.22
"Feb 16, 2010","1,093.25","1,077.50","1,094.00","1,073.50",1.76M,1.32
"Feb 17, 2010","1,099.50","1,093.25","1,100.00","1,092.50",1.67M,0.57
"Feb 18, 2010","1,105.50","1,099.75","1,106.75","1,093.00",1.83M,0.55
"Feb 19, 2010","1,106.25","1,105.50","1,111.00","1,092.50",2.10M,0.07
"Feb 22, 2010","1,107.50","1,106.00","1,112.75","1,103.50",1.32M,0.11
"Feb 23, 2010","1,097.25","1,107.00","1,112.75","1,090.25",2.22M,-0.93
"Feb 24, 2010","1,103.50","1,096.75","1,105.50","1,092.50",1.88M,0.57
"Feb 25, 2010","1,102.25","1,103.00","1,103.50","1,084.50",2.70M,-0.11
"Feb 26, 2010","1,103.50","1,102.00","1,107.75","1,096.25",1.94M,0.11
"Mar 01, 2010","1,114.50","1,105.50","1,115.50","1,104.25",1.62M,1
"Mar 02, 2010","1,117.50","1,114.25","1,122.75","1,112.75",1.50M,0.27
"Mar 03, 2010","1,118.50","1,117.50","1,125.00","1,115.00",1.58M,0.09
"Mar 04, 2010","1,122.25","1,118.25","1,123.50","1,114.00",1.49M,0.34
"Mar 05, 2010","1,136.50","1,122.00","1,138.75","1,121.50",1.87M,1.27
"Mar 08, 2010","1,137.00","1,136.25","1,140.50","1,135.00",1.18M,0.04
"Mar 09, 2010","1,140.50","1,137.25","1,145.25","1,131.50",1.76M,0.31
"Mar 10, 2010","1,145.75","1,140.00","1,148.00","1,137.75",2.11M,0.46
"Mar 11, 2010","1,150.50","1,145.25","1,151.00","1,138.50",1.64M,0.41
"Mar 12, 2010","1,151.25","1,150.75","1,159.50","1,146.75",542.22K,0.07
"Mar 15, 2010","1,150.25","1,151.00","1,151.00","1,141.25",542.82K,-0.09
"Mar 16, 2010","1,159.50","1,150.25","1,160.50","1,149.00",534.35K,0.8
"Mar 17, 2010","1,165.75","1,159.50","1,170.00","1,158.75",382.98K,0.54
"Mar 18, 2010","1,166.00","1,165.25","1,169.25","1,161.00",323.11K,0.02
"Mar 19, 2010","1,172.95","1,166.25","1,170.00","1,164.75",58.07K,0.6
"Mar 22, 2010","1,162.00","1,153.25","1,163.25","1,146.75",1.92M,-0.93
"Mar 23, 2010","1,169.50","1,161.75","1,170.50","1,159.00",1.86M,0.65
"Mar 24, 2010","1,164.50","1,169.25","1,170.00","1,161.00",1.99M,-0.43
